file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/evosuite-tests/gui/gl/Util3DEvoSuiteTest.java,gui.gl.Util3DEvoSuiteTest,class,21,28,1,0,26,190,20,20,1,0,0,0,18,182
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/src/main/java/module/ClientNetworkModule.java,module.ClientNetworkModule,class,10,29,2,0,22,16,9,4,0,1,0,0,3,141
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/src/main/java/gui/ToolTipRenderer.java,gui.ToolTipRenderer,class,0,6,6,0,8,0,1,1,0,0,0,0,1,35
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/evosuite-tests/module/GUIModuleEvoSuiteTest.java,module.GUIModuleEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/evosuite-tests/gui/DebugPanelEvoSuiteTest.java,gui.DebugPanelEvoSuiteTest,class,7,3,1,0,7,3,3,3,1,0,0,0,0,40
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/src/main/java/gui/ChatListener.java,gui.ChatListener,class,0,3,2,0,3,0,1,1,0,0,0,0,0,27
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/evosuite-tests/gui/GroupPanelEvoSuiteTest.java,gui.GroupPanelEvoSuiteTest,class,7,3,1,0,1,1,2,2,1,0,0,0,0,32
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/evosuite-tests/module/KernelEvoSuiteTest.java,module.KernelEvoSuiteTest,class,7,21,1,0,23,120,16,16,1,0,0,0,3,163
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/src/main/java/map/TileMap.java,map.TileMap,class,5,28,3,0,22,30,13,9,0,4,0,0,5,249
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/evosuite-tests/module/ModuleInfoEvoSuiteTest.java,module.ModuleInfoEvoSuiteTest,class,6,6,1,0,6,10,5,5,1,0,0,0,0,45
/Users/grano/Desktop/ist-generation-scripts/SF110-src/27_gangup/evosuite-tests/gui/StatsWindowEvoSuiteTest.java,gui.StatsWindowEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
