file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/HttpAnalyzerView.java,httpanalyzer.HttpAnalyzerView,class,42,191,3,0,214,2133,37,5,0,113,36,0,78,1777
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/NotesDialog.java,httpanalyzer.NotesDialog,class,3,7,6,0,27,21,5,4,1,2,0,0,2,99
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/HttpFileUtilsEvoSuiteTest.java,httpanalyzer.HttpFileUtilsEvoSuiteTest,class,4,1,1,0,1,0,1,1,0,0,0,0,0,22
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/ParamsUrlTools.java,httpanalyzer.ParamsUrlTools,class,3,8,1,0,15,1,2,2,0,0,0,0,1,90
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/FileUtils.java,httpanalyzer.FileUtils,class,3,6,1,0,11,0,1,1,1,1,0,1,2,73
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/Base64TransformerEvoSuiteTest.java,httpanalyzer.Base64TransformerEvoSuiteTest,class,2,0,1,0,0,0,0,0,0,0,0,0,0,11
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/CryptDesDialogEvoSuiteTest.java,httpanalyzer.CryptDesDialogEvoSuiteTest,class,2,0,1,0,0,0,0,0,0,0,0,0,0,11
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/IntelSaveDialogEvoSuiteTest.java,httpanalyzer.IntelSaveDialogEvoSuiteTest,class,3,4,1,0,6,3,3,3,0,0,0,0,3,46
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/HttpPreferenceEvoSuiteTest.java,httpanalyzer.HttpPreferenceEvoSuiteTest,class,5,4,1,0,2,1,2,2,0,0,0,0,0,46
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/SwingToolsEvoSuiteTest.java,httpanalyzer.SwingToolsEvoSuiteTest,class,7,9,1,0,6,10,5,5,0,0,0,0,0,100
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/MD5DialogEvoSuiteTest.java,httpanalyzer.MD5DialogEvoSuiteTest,class,2,0,1,0,0,0,0,0,0,0,0,0,0,11
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/ScreenInputFilterEvoSuiteTest.java,httpanalyzer.ScreenInputFilterEvoSuiteTest,class,5,2,1,0,2,1,2,2,0,0,0,0,0,45
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/HeaderSettingsEvoSuiteTest.java,httpanalyzer.HeaderSettingsEvoSuiteTest,class,9,5,1,0,13,10,5,5,0,0,0,0,23,119
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/HttpAnalyzerViewEvoSuiteTest.java,httpanalyzer.HttpAnalyzerViewEvoSuiteTest,class,6,2,1,0,2,0,1,1,0,0,0,0,1,32
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/InitBasicParams.java,httpanalyzer.InitBasicParams,class,3,6,1,0,8,1,2,1,0,0,0,0,1,60
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/SwingTools.java,httpanalyzer.SwingTools,class,3,17,1,0,18,0,7,7,0,9,7,0,6,141
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/HttpAnalyzerAboutBoxEvoSuiteTest.java,httpanalyzer.HttpAnalyzerAboutBoxEvoSuiteTest,class,2,0,1,0,0,0,0,0,0,0,0,0,0,11
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/RequestParamsDialog.java,httpanalyzer.RequestParamsDialog,class,6,24,6,0,72,95,10,4,3,12,0,3,6,301
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/HeaderSettings.java,httpanalyzer.HeaderSettings,class,4,16,1,0,12,10,8,8,8,14,10,12,0,132
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/IntelSaveDialog.java,httpanalyzer.IntelSaveDialog,class,3,16,6,0,54,77,9,5,4,10,0,5,2,212
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/HttpAnalyzerAppEvoSuiteTest.java,httpanalyzer.HttpAnalyzerAppEvoSuiteTest,class,4,4,1,0,5,3,3,3,0,0,0,0,1,51
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/PasswordEvoSuiteTest.java,httpanalyzer.PasswordEvoSuiteTest,class,4,4,1,0,4,6,4,4,0,0,0,0,3,149
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/HttpFileUtils.java,httpanalyzer.HttpFileUtils,class,7,32,3,0,41,36,9,9,0,1,0,1,7,241
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/HttpAnalyzerApp.java,httpanalyzer.HttpAnalyzerApp,class,3,4,2,0,3,6,4,2,2,0,0,0,0,56
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/InitBasicParamsEvoSuiteTest.java,httpanalyzer.InitBasicParamsEvoSuiteTest,class,4,1,1,0,2,0,1,1,0,0,0,0,0,24
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/Base64Transformer.java,httpanalyzer.Base64Transformer,class,6,10,6,0,51,36,5,2,1,6,0,0,5,161
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/ParamsTools.java,httpanalyzer.ParamsTools,class,2,4,1,0,7,0,1,1,1,0,0,0,0,48
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/HttpPreference.java,httpanalyzer.HttpPreference,class,2,56,1,0,21,1,2,2,0,0,0,0,24,204
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/ParamsUrlToolsEvoSuiteTest.java,httpanalyzer.ParamsUrlToolsEvoSuiteTest,class,5,4,1,0,6,3,3,3,0,0,0,0,0,60
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/CryptDesDialog.java,httpanalyzer.CryptDesDialog,class,3,12,6,0,52,55,6,2,1,9,0,0,4,202
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/ParamsToolsEvoSuiteTest.java,httpanalyzer.ParamsToolsEvoSuiteTest,class,5,4,1,0,5,3,3,3,0,0,0,0,2,54
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/MD5Dialog.java,httpanalyzer.MD5Dialog,class,3,11,6,0,50,55,6,2,1,6,0,0,4,170
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/RequestParamsDialogEvoSuiteTest.java,httpanalyzer.RequestParamsDialogEvoSuiteTest,class,3,2,1,0,4,1,2,2,0,0,0,0,2,33
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/evosuite-tests/httpanalyzer/NotesDialogEvoSuiteTest.java,httpanalyzer.NotesDialogEvoSuiteTest,class,2,0,1,0,0,0,0,0,0,0,0,0,0,11
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/Password.java,httpanalyzer.Password,class,3,41,1,0,17,7,7,2,7,11,0,11,23,284
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/HttpAnalyzerAboutBox.java,httpanalyzer.HttpAnalyzerAboutBox,class,4,3,6,0,46,3,3,2,0,1,0,0,0,139
/Users/grano/Desktop/ist-generation-scripts/SF110-src/32_httpanalyzer/src/main/java/httpanalyzer/ScreenInputFilter.java,httpanalyzer.ScreenInputFilter,class,1,7,3,0,4,1,2,2,0,0,0,0,1,49
