class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
ch.bluepenguin.email.aop.FormatterMethodAdvice,class,2,4,1,0,8,0,1,1,0,0,0,0,0,37
ch.bluepenguin.email.client.tapestry.helpers.DisplayHelper,class,0,9,1,0,5,3,6,6,0,2,0,0,2,58
ch.bluepenguin.email.client.cache.HierarchicalElementEvoSuiteTest,class,5,2,1,0,3,1,2,2,1,0,0,0,0,27
ch.bluepenguin.email.client.AbstractUniqueIDEvoSuiteTest,class,5,3,1,0,3,3,3,3,1,0,0,0,0,31
ch.bluepenguin.email.client.MailMessageEvoSuiteTest,class,7,6,1,0,9,15,6,6,1,0,0,0,0,49
ch.bluepenguin.email.client.tests.MailCacheTest,class,5,4,3,0,12,0,3,3,0,2,0,0,0,46
ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuItemEvoSuiteTest,class,7,15,1,0,15,105,15,15,1,0,0,0,0,108
ch.bluepenguin.email.client.tapestry.HomeEvoSuiteTest,class,6,3,1,0,2,1,2,2,1,0,0,0,0,28
ch.bluepenguin.email.client.tapestry.helpers.TreeModelHelper,class,9,5,1,0,14,3,3,2,0,0,0,0,0,65
ch.bluepenguin.email.client.tapestry.helpers.DisplayHelperEvoSuiteTest,class,5,6,1,0,8,15,6,6,1,0,0,0,0,57
ch.bluepenguin.email.client.tests.AOPTest,class,3,2,3,0,5,0,2,2,0,1,0,0,0,20
ch.bluepenguin.tapestry.components.menu.model.IMenuModel,interface,3,6,1,0,0,15,6,6,0,0,0,0,0,52
ch.bluepenguin.email.client.IDGenerator,class,0,1,1,0,0,0,1,1,1,1,0,1,0,19
ch.bluepenguin.email.client.Account,class,2,3,1,0,0,1,3,3,0,2,0,0,0,36
ch.bluepenguin.tapestry.components.menu.renderer.impl.HyperlinkMenuItemRenderer,class,4,6,3,0,9,6,4,4,0,1,0,0,0,37
ch.bluepenguin.tapestry.components.menu.model.IMenuItem,interface,1,14,1,0,0,91,14,14,0,0,0,0,0,23
ch.bluepenguin.email.client.service.impl.EmailFacadeStateEvoSuiteTest,class,5,7,1,0,6,21,7,7,1,0,0,0,0,62
ch.bluepenguin.tapestry.components.menu.renderer.impl.DirectLinkMenuItemRenderer,class,8,7,3,0,12,10,5,5,0,3,0,0,0,47
ch.bluepenguin.email.client.PersonEvoSuiteTest,class,6,10,1,0,12,45,10,10,1,0,0,0,0,72
ch.bluepenguin.tapestry.components.menu.renderer.impl.DefaultMenuItemRenderer,class,3,4,2,0,4,1,2,2,0,0,0,0,0,22
ch.bluepenguin.email.client.tapestry.helpers.FolderTreeNodeEvoSuiteTest,class,8,9,1,0,10,28,8,8,1,0,0,0,0,76
ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuModel,class,6,43,1,0,31,91,14,8,0,2,0,0,0,142
ch.bluepenguin.email.client.service.impl.EmailFacadeImplEvoSuiteTest,class,10,14,1,0,14,36,9,9,1,0,0,0,0,96
ch.bluepenguin.email.client.tapestry.SpringEngineEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
ch.bluepenguin.email.client.tests.SpringTestBase,class,4,1,2,3,0,0,1,1,0,1,0,0,0,18
ch.bluepenguin.email.client.tapestry.tests.TreeModelBuilderTestCase,class,1,0,2,0,0,0,0,0,0,0,0,0,0,91
ch.bluepenguin.email.client.FolderEvoSuiteTest,class,6,9,1,0,10,36,9,9,1,0,0,0,0,66
ch.bluepenguin.email.client.service.EmailFacadeException,class,0,2,3,0,0,0,2,2,0,1,0,0,0,24
ch.bluepenguin.email.client.tapestry.Home,class,3,1,2,0,3,0,1,1,0,0,0,0,0,18
ch.bluepenguin.tapestry.components.menu.BluepenguinMenu,class,10,20,2,0,34,53,11,8,0,1,0,0,0,99
ch.bluepenguin.email.client.cache.MailCacheEvoSuiteTest,class,6,10,1,0,7,15,6,6,1,0,0,0,0,70
ch.bluepenguin.email.client.IDGeneratorEvoSuiteTest,class,4,2,1,0,2,1,2,2,1,0,0,0,1,22
ch.bluepenguin.email.client.MailMessage,class,3,5,2,0,0,4,5,5,0,4,0,0,0,48
ch.bluepenguin.tapestry.components.menu.model.impl.DefaultMenuItem,class,2,16,1,0,1,120,16,16,0,8,0,0,0,84
ch.bluepenguin.email.client.AbstractUniqueID,class,0,6,1,0,2,0,3,3,0,2,0,0,0,53
ch.bluepenguin.tapestry.components.menu.model.MenuStructureException,class,0,1,3,0,0,0,1,1,0,0,0,0,0,12
ch.bluepenguin.email.aop.DebugAfterReturnAdvice,class,1,6,1,0,5,1,3,3,0,1,0,0,0,44
ch.bluepenguin.email.client.tapestry.MessageListEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
ch.bluepenguin.email.client.cache.HierarchicalElement,class,1,2,2,0,0,0,2,2,0,1,0,0,0,32
ch.bluepenguin.email.client.tapestry.VisitEvoSuiteTest,class,5,3,1,0,4,3,3,3,1,0,0,0,0,29
ch.bluepenguin.email.client.service.impl.DummyEmailFacadeImpl,class,2,13,1,0,14,47,11,11,0,3,0,0,2,122
ch.bluepenguin.tapestry.components.menu.model.impl.MenuItemList,class,2,16,1,0,11,21,7,7,0,3,0,1,1,60
ch.bluepenguin.tapestry.components.menu.renderer.IMenuItemRenderer,interface,2,4,1,0,0,6,4,4,0,0,0,0,0,14
ch.bluepenguin.email.client.Person,class,1,9,1,0,0,28,9,9,0,5,0,0,0,96
ch.bluepenguin.email.client.service.EmailFacade,interface,2,10,1,0,0,45,10,10,0,0,0,0,0,45
ch.bluepenguin.email.client.Folder,class,3,12,1,0,3,48,12,12,0,6,0,0,0,98
ch.bluepenguin.email.client.tapestry.MessageList,class,6,26,2,0,24,37,11,11,0,3,0,1,0,101
ch.bluepenguin.tapestry.components.menu.renderer.IMenuRenderer,interface,2,4,1,0,0,6,4,4,0,0,0,0,0,16
ch.bluepenguin.email.client.tapestry.helpers.FolderTreeNode,class,4,15,2,0,5,9,7,7,0,1,0,0,0,64
ch.bluepenguin.email.client.tapestry.SpringEngine,class,3,3,2,0,7,0,1,0,0,1,0,1,0,33
ch.bluepenguin.email.client.service.impl.EmailFacadeImpl,class,13,67,1,0,78,90,25,19,0,6,0,0,4,416
ch.bluepenguin.email.client.tapestry.MessageViewEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
ch.bluepenguin.tapestry.components.menu.renderer.impl.GenericMarkupMenuItemRenderer,class,4,9,2,0,10,15,6,6,0,4,0,0,0,53
ch.bluepenguin.email.client.service.impl.EmailFacadeState,class,0,14,1,0,11,0,6,6,0,1,0,0,0,57
ch.bluepenguin.email.client.service.impl.DummyEmailFacadeImplEvoSuiteTest,class,7,14,1,0,14,45,10,10,1,0,0,0,0,102
ch.bluepenguin.email.client.tapestry.helpers.TreeModelHelperEvoSuiteTest,class,15,5,1,0,8,6,4,4,1,0,0,0,0,61
ch.bluepenguin.email.client.tapestry.MessageView,class,12,44,2,0,29,505,35,35,0,1,0,1,1,135
ch.bluepenguin.email.client.cache.MailCache,class,6,13,1,0,12,0,6,6,0,3,0,0,0,77
ch.bluepenguin.tapestry.components.menu.BluepenguinMenuEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
ch.bluepenguin.email.client.AccountEvoSuiteTest,class,7,4,1,0,5,6,4,4,1,0,0,0,0,36
ch.bluepenguin.email.client.tests.EmailFacadeTest,class,4,9,3,0,16,0,6,6,0,1,0,0,0,77
ch.bluepenguin.email.client.tapestry.Visit,class,0,2,1,0,0,0,2,2,0,1,0,0,0,19
ch.bluepenguin.tapestry.components.menu.renderer.impl.AbstractMenuItemRenderer,class,3,4,1,1,5,6,4,4,0,1,0,0,0,31
