class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
com.allenstudio.ir.core.plugins.NoteModel,interface,0,3,1,0,0,3,3,1,0,0,0,0,0,43
com.allenstudio.ir.ui.MainMenu,class,2,23,5,0,20,6,4,2,0,4,0,3,11,150
com.allenstudio.ir.ui.action.ActionsManagerEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
com.allenstudio.ir.event.NoteListEventEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,25
com.allenstudio.ir.ui.NoteList,class,5,47,5,0,32,195,18,13,1,3,0,0,5,202
com.allenstudio.ir.core.plugins.CommonNoteModelEvoSuiteTest,class,5,4,1,0,5,6,4,4,1,0,0,0,0,35
com.allenstudio.ir.core.PluginManagerTest,class,1,1,2,0,4,0,1,1,0,0,0,0,2,30
com.allenstudio.ir.ui.NoteListCellEvoSuiteTest,class,7,9,1,0,14,28,8,8,1,0,0,0,0,96
com.allenstudio.ir.core.InspirentoMediator,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,44
com.allenstudio.ir.ui.calendar.MonthlyCalendarEvoSuiteTest,class,7,60,1,0,62,1225,50,50,1,0,0,0,0,601
com.allenstudio.ir.ui.calendar.IMonthlyCalendarModel,interface,0,4,1,0,0,6,4,0,0,0,0,0,0,52
com.allenstudio.ir.util.XmlIO,class,5,46,2,0,48,99,18,16,0,10,0,2,9,294
com.allenstudio.ir.core.ConfigurationManagerEvoSuiteTest,class,8,6,1,0,12,9,5,5,2,1,0,1,2,54
com.allenstudio.ir.core.InspirentoWidget,interface,0,2,1,0,0,1,2,2,0,0,0,0,0,38
com.allenstudio.ir.ui.calendar.MonthlyCalendarModel,class,2,9,1,0,0,2,5,5,0,2,0,0,0,54
com.allenstudio.ir.ui.calendar.DateChooser,class,4,24,5,0,43,96,12,6,2,5,0,0,14,182
com.allenstudio.ir.event.NoteListDataEventEvoSuiteTest,class,5,3,1,0,3,3,3,3,1,0,0,0,0,32
com.allenstudio.ir.core.plugins.AbstractNoteEvoSuiteTest,class,5,3,1,0,4,3,3,3,1,0,0,0,0,30
com.allenstudio.ir.ui.DefaultNoteListModelEvoSuiteTest,class,8,43,1,0,32,406,29,29,1,0,0,0,0,276
com.allenstudio.ir.core.plugins.AbstractNote,class,0,6,4,0,0,13,6,6,0,2,0,0,0,56
com.allenstudio.ir.core.ConfigurationManager,class,3,23,4,0,28,25,9,5,2,5,3,4,8,193
