class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
org.sourceforge.ifx.framework.element.DebitAuthStatus,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.MinAmtDue_Type,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.element.DevDetail,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.simpletype.OriginatorName_TypeEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
org.sourceforge.ifx.framework.pain001.simpletype.Max3Text,class,2,2,2,0,1,1,2,2,0,0,0,0,0,41
org.sourceforge.ifx.framework.element.DebitAuthInfo,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.element.IntRateInfoEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
org.sourceforge.ifx.framework.simpletype.DaysToEPost_TypeEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,23
org.sourceforge.ifx.framework.element.PmtMethod,class,1,2,5,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.element.ForExRateInqRqEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
org.sourceforge.ifx.framework.element.SvcRqUID,class,1,2,4,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.simpletype.FeeType_Type,class,1,2,4,2,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.interfaces.ILegalName,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,25
org.sourceforge.ifx.framework.element.CustStatusModRs,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.RecCtrlIn_TypeEvoSuiteTest,class,7,5,1,0,5,10,5,5,1,0,0,0,0,44
org.sourceforge.ifx.framework.complextype.ChkOrdAddRq_TypeEvoSuiteTest,class,10,12,1,0,14,66,12,12,1,0,0,0,0,89
org.sourceforge.ifx.framework.remit.simpletype.Addr4_Type,class,1,2,3,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.RecModelInfo_Type,class,9,18,1,0,1,105,18,18,0,9,1,0,0,188
org.sourceforge.ifx.framework.complextype.ChkAcceptRevRq_TypeEvoSuiteTest,class,12,10,1,0,10,45,10,10,1,0,0,0,0,80
org.sourceforge.ifx.framework.complextype.DepAppMsgRec_TypeEvoSuiteTest,class,10,8,1,0,8,28,8,8,1,0,0,0,0,67
org.sourceforge.ifx.framework.simpletype.SettlementId_TypeEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
org.sourceforge.ifx.framework.element.BillStatus,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.element.PostingSessionInqRq,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.simpletype.RemitRefId_TypeEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
org.sourceforge.ifx.framework.complextype.PmtInqRq_Type,class,32,64,1,0,1,1830,64,64,0,32,1,0,0,602
org.sourceforge.ifx.framework.element.ChkIssueRec,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.element.ChksumAdviseRs,class,1,2,2,0,1,1,2,2,0,0,0,0,0,40
org.sourceforge.ifx.framework.complextype.ChkOrdInfo_TypeEvoSuiteTest,class,30,28,1,0,30,378,28,28,1,0,0,0,0,223
org.sourceforge.ifx.framework.element.CustPayeeAddRqEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
