class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
net.sf.gaeappmanager.google.appengine.QuotaDetailsParser,class,10,41,1,0,42,15,6,1,0,0,0,0,4,136
net.sf.gaeappmanager.google.appengine.QuotaValueEvoSuiteTest,class,6,13,1,0,14,78,13,13,1,0,0,0,0,99
net.sf.gaeappmanager.google.appengine.Manager,class,5,1,1,0,8,0,1,1,1,0,0,0,1,45
net.sf.gaeappmanager.google.appengine.QuotaValue,class,1,12,1,0,0,54,12,12,0,6,0,0,0,51
net.sf.gaeappmanager.google.appengine.QuotaGroup,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,17
net.sf.gaeappmanager.google.LogonHelperTest,class,3,2,1,0,9,0,1,1,1,0,0,0,1,28
net.sf.gaeappmanager.google.LogonHelperEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sf.gaeappmanager.google.appengine.QuotaDetailsParserEvoSuiteTest,class,6,3,1,0,2,1,2,2,1,0,0,0,0,31
net.sf.gaeappmanager.google.appengine.Quota,enum,1,3,1,0,0,0,3,2,0,2,0,0,0,65
net.sf.gaeappmanager.google.LogonHelper,class,7,11,1,0,20,3,3,1,2,0,0,0,1,91
net.sf.gaeappmanager.google.appengine.ManagerEvoSuiteTest,class,8,9,1,0,11,15,6,6,2,1,0,1,2,100
net.sf.gaeappmanager.google.appengine.MainEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
net.sf.gaeappmanager.google.appengine.QuotaGroupEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sf.gaeappmanager.google.appengine.Main,class,2,10,1,0,18,3,3,1,3,0,0,0,3,53
net.sf.gaeappmanager.google.appengine.QuotaEvoSuiteTest,class,6,3,1,0,3,3,3,3,1,0,0,0,0,30
net.sf.gaeappmanager.google.appengine.QuotaDetailsEvoSuiteTest,class,7,7,1,0,8,21,7,7,1,0,0,0,0,64
net.sf.gaeappmanager.google.appengine.QuotaDetailsParserTest,class,5,4,1,0,15,1,2,1,1,0,0,0,36,118
net.sf.gaeappmanager.google.appengine.QuotaDetails,class,2,9,1,0,2,9,6,6,0,3,0,0,0,36
