class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
de.progra.charting.event.ChartDataModelListener,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,30
de.progra.charting.render.StackedBarChartRendererEvoSuiteTest,class,10,3,1,0,3,3,3,3,1,0,0,0,1,41
de.progra.charting.model.JDBCPlotterException,class,0,4,3,0,0,4,4,4,0,1,0,0,0,52
de.progra.charting.CoordSystemUtilities,class,3,68,1,0,45,0,13,13,0,5,0,0,14,320
de.progra.charting.render.StackedBarChartRenderer,class,6,16,2,0,26,1,3,3,0,1,0,0,5,153
de.progra.charting.render.AbstractChartRendererEvoSuiteTest,class,14,12,1,0,16,45,10,10,1,0,0,0,0,99
de.progra.charting.servlet.ChartServlet,class,6,15,2,0,11,15,6,3,0,0,0,0,4,107
de.progra.charting.render.AbstractRenderer,class,1,7,1,1,12,8,5,5,0,1,0,0,0,98
de.progra.charting.model.EditableChartDataModel,class,4,14,3,0,14,55,11,11,0,0,0,0,14,159
de.progra.charting.model.ChartDataModelConstraints,interface,0,4,1,0,0,6,4,4,0,0,0,0,0,45
de.progra.charting.render.BarChartRendererEvoSuiteTest,class,9,3,1,0,4,3,3,3,1,0,0,0,0,44
de.progra.charting.PointToPixelTranslator,interface,0,1,1,0,0,0,1,1,0,0,0,0,0,35
de.progra.charting.test.GraphFrameEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
de.progra.charting.model.StackedChartDataModelConstraintsEvoSuiteTest,class,10,6,1,0,6,15,6,6,1,0,0,0,0,72
de.progra.charting.render.Renderer,interface,0,4,1,0,0,6,4,4,0,0,0,0,0,48
de.progra.charting.model.JDBCPlotterEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,30
de.progra.charting.ChartUtilities,class,2,39,1,0,15,66,12,12,12,0,0,0,17,250
de.progra.charting.test.TestChartEvoSuiteTest,class,8,33,1,0,23,288,19,19,2,1,0,1,15,174
de.progra.charting.render.PlotChartRenderer,class,4,10,2,0,17,1,2,2,0,1,0,0,0,82
de.progra.charting.AxisEvoSuiteTest,class,11,9,1,0,7,21,7,7,1,0,0,0,0,83
de.progra.charting.CoordSystem,class,8,66,2,0,57,741,41,34,0,27,4,2,0,487
de.progra.charting.EncodingException,class,0,4,3,0,0,4,4,4,0,1,0,0,0,52
de.progra.charting.model.FunctionPlotter,class,3,8,1,0,8,3,3,2,2,0,0,0,2,110
de.progra.charting.test.FunctionPlotAppletEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
de.progra.charting.render.PlotChartRendererEvoSuiteTest,class,11,4,1,0,4,3,3,3,1,0,0,0,0,49
de.progra.charting.ChartEncoderEvoSuiteTest,class,5,3,1,0,2,3,3,3,1,0,0,0,1,27
de.progra.charting.swing.ChartPanel,class,7,21,5,0,19,0,21,19,0,1,0,0,0,186
de.progra.charting.Axis,class,1,12,1,0,7,1,6,6,0,7,4,4,0,101
de.progra.charting.render.ChartRenderingHintsEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
de.progra.charting.model.EditableDataSetEvoSuiteTest,class,5,6,1,0,5,10,5,5,1,0,0,0,0,51
de.progra.charting.test.ImageFilterEvoSuiteTest,class,5,7,1,0,4,21,7,7,1,0,0,0,0,91
de.progra.charting.event.ChartDataModelEvent,class,0,2,1,0,0,1,2,2,0,0,0,0,0,36
de.progra.charting.test.TestChartDataModelEvoSuiteTest,class,6,2,1,0,3,1,2,2,1,0,0,0,0,25
de.progra.charting.render.AbstractChartRenderer,class,5,17,1,7,11,96,17,16,0,5,0,0,0,161
de.progra.charting.model.DefaultChartDataModelConstraints,class,2,30,1,0,14,0,6,6,0,3,0,0,6,128
de.progra.charting.test.ImageFilter,class,8,32,7,0,50,54,10,7,1,8,0,0,9,180
de.progra.charting.Legend,class,2,12,2,0,20,21,10,10,0,5,0,0,3,130
de.progra.charting.render.InterpolationChartRendererEvoSuiteTest,class,12,5,1,0,2,6,4,4,1,0,0,0,0,53
de.progra.charting.AbstractChartEvoSuiteTest,class,12,13,1,0,18,66,12,12,1,0,0,0,0,119
de.progra.charting.render.PieChartRendererEvoSuiteTest,class,8,3,1,0,1,3,3,3,1,0,0,0,0,32
de.progra.charting.render.InterpolationChartRenderer,class,5,14,2,0,20,1,2,2,0,0,0,0,2,100
de.progra.charting.render.shape.Triangle2D,class,4,21,2,0,1,44,12,12,0,10,0,0,0,110
de.progra.charting.model.ChartDataModel,interface,2,27,1,0,0,351,27,27,0,0,0,0,0,141
de.progra.charting.render.shape.Diamond2DEvoSuiteTest,class,5,12,1,0,20,66,12,12,1,0,0,0,1,113
de.progra.charting.render.RadarChartRendererEvoSuiteTest,class,7,3,1,0,1,3,3,3,1,0,0,0,0,29
de.progra.charting.render.LineChartRendererEvoSuiteTest,class,9,2,1,0,1,1,2,2,1,0,0,0,0,30
de.progra.charting.render.RowColorModelEvoSuiteTest,class,9,6,1,0,15,10,5,5,1,0,0,0,1,67
de.progra.charting.model.FunctionPlotterEvoSuiteTest,class,4,7,1,0,3,6,4,4,1,0,0,0,3,50
de.progra.charting.servlet.ChartServletEvoSuiteTest,class,8,9,1,0,7,15,6,6,1,0,0,0,0,64
de.progra.charting.swing.ChartPanelEvoSuiteTest,class,15,18,1,0,31,120,16,16,1,0,0,0,0,150
de.progra.charting.render.BarChartRenderer,class,5,15,2,0,31,1,3,3,0,3,0,0,3,146
de.progra.charting.AbstractChart,class,8,20,2,1,8,149,19,19,0,7,0,0,0,166
de.progra.charting.model.AbstractChartDataModel,class,4,40,1,1,10,307,26,23,0,5,0,0,0,189
de.progra.charting.render.ChartRenderingHints,class,0,1,3,0,1,0,1,1,0,5,5,5,0,54
de.progra.charting.model.JDBCPlotter,class,4,25,1,0,15,9,7,7,0,1,0,0,2,186
de.progra.charting.ChartEncoder,class,2,14,1,0,10,10,5,5,5,0,0,0,4,122
de.progra.charting.render.shape.Diamond2D,class,4,17,2,0,0,18,12,12,0,6,0,0,0,108
de.progra.charting.render.RowColorModel,class,4,16,1,0,6,12,8,8,1,12,5,8,3,146
de.progra.charting.render.AbstractRendererEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
de.progra.charting.DefaultChart,class,7,19,3,0,33,15,6,5,0,2,2,2,0,147
de.progra.charting.render.PieChartRenderer,class,4,11,2,0,20,3,3,3,0,0,0,0,2,99
de.progra.charting.model.DefaultDataSet,class,1,15,1,1,7,20,13,13,0,4,0,0,3,126
de.progra.charting.Chart,interface,5,15,1,0,0,105,15,15,0,0,0,0,0,100
de.progra.charting.test.TestChartDataModel,class,6,28,1,0,18,6,4,4,1,6,0,0,0,198
de.progra.charting.render.shape.Triangle2DEvoSuiteTest,class,5,10,1,0,19,45,10,10,1,0,0,0,0,94
de.progra.charting.render.LineChartRenderer,class,4,12,2,0,15,1,2,2,0,0,0,0,0,89
