class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
com.gbshape.dbe.struts.bean.ConstraintBean,class,0,12,1,0,0,54,12,12,0,6,0,0,0,57
com.gbshape.dbe.derby.DerbyDataBaseList,class,2,1,1,0,0,0,1,1,0,0,0,0,0,22
com.gbshape.dbe.utils.ValueListHandlerEvoSuiteTest,class,5,22,1,0,14,91,14,14,1,0,0,0,0,164
com.gbshape.dbe.factory.ViewStructureFactory,class,1,5,1,0,5,1,2,1,1,0,0,0,1,30
com.gbshape.dbe.struts.bean.ViewColumnBean,class,0,6,1,0,0,9,6,6,0,3,0,0,0,36
com.gbshape.dbe.struts.bean.DBEBean,class,0,4,1,0,0,2,4,4,0,2,0,0,0,31
com.gbshape.dbe.sapdb.SapdbDataBase,class,2,9,1,0,10,0,1,1,0,1,0,1,1,56
com.gbshape.dbe.sapdb.SapdbTableStructureEvoSuiteTest,class,12,48,1,0,34,561,34,34,1,0,0,0,0,415
com.gbshape.dbe.sapdb.SapdbViewStructureEvoSuiteTest,class,9,9,1,0,12,21,7,7,1,0,0,0,0,73
com.gbshape.dbe.sqlserver.SqlserverTableListEvoSuiteTest,class,6,4,1,0,4,3,3,3,1,0,0,0,0,36
com.gbshape.dbe.derby.DerbySequenceStructureEvoSuiteTest,class,8,4,1,0,3,6,4,4,1,0,0,0,0,39
com.gbshape.dbe.struts.form.ColumnForm,class,1,35,2,0,1,553,35,35,0,16,0,0,0,138
com.gbshape.dbe.struts.bean.TableStatusBean,class,0,34,1,0,0,527,34,34,0,17,0,0,0,136
com.gbshape.dbe.struts.action.SQLQueryAction,class,11,24,2,0,27,0,2,1,0,1,0,1,5,109
com.gbshape.dbe.mysql.MysqlDataBaseList,class,3,7,1,0,9,0,1,1,0,0,0,0,1,53
com.gbshape.dbe.struts.bean.SequenceStructureBeanEvoSuiteTest,class,5,11,1,0,12,55,11,11,1,0,0,0,0,103
com.gbshape.dbe.oracle.OracleViewStructure,class,8,19,1,0,21,10,5,5,0,1,0,1,6,102
com.gbshape.dbe.struts.bean.SelectResultBeanEvoSuiteTest,class,7,7,1,0,8,21,7,7,1,0,0,0,0,56
com.gbshape.dbe.struts.action.TableListAction,class,9,1,2,0,7,0,1,1,0,0,0,0,1,34
com.gbshape.dbe.struts.action.LoginAction,class,11,5,2,0,17,0,1,1,0,0,0,0,4,56
com.gbshape.dbe.xml.DBEDigester,class,3,2,1,0,6,0,1,1,1,0,0,0,0,33
com.gbshape.dbe.struts.bean.MessageBeanEvoSuiteTest,class,5,7,1,0,7,21,7,7,1,0,0,0,0,56
com.gbshape.dbe.sapdb.SapdbDataBaseEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,0,25
com.gbshape.dbe.mysql.MysqlViewStructureEvoSuiteTest,class,9,8,1,0,10,15,6,6,1,0,0,0,0,65
com.gbshape.dbe.factory.DataBaseFactoryEvoSuiteTest,class,6,4,1,0,3,6,4,4,1,0,0,0,2,33
com.gbshape.dbe.sql.SimpleCountEvoSuiteTest,class,6,3,1,0,3,3,3,3,1,0,0,0,1,29
com.gbshape.dbe.idb.TableStructure,interface,7,14,1,0,0,91,14,14,0,0,0,0,0,37
com.gbshape.dbe.utils.DBEUtils,class,2,6,1,0,8,3,3,3,3,0,0,0,0,37
com.gbshape.dbe.derby.DerbyViewStructure,class,9,20,1,0,24,10,5,5,0,1,0,1,6,113
com.gbshape.dbe.sql.SelectEvoSuiteTest,class,7,3,1,0,4,3,3,3,1,0,0,0,1,30
com.gbshape.dbe.idb.SequenceStructure,interface,3,3,1,0,0,3,3,3,0,0,0,0,0,22
com.gbshape.dbe.oracle.OracleTableStructure,class,13,119,1,0,86,103,15,14,0,1,0,1,21,488
com.gbshape.dbe.postgresql.PostgresqlTableStructureEvoSuiteTest,class,12,39,1,0,29,300,25,25,1,0,0,0,0,306
com.gbshape.dbe.struts.bean.ViewColumnBeanEvoSuiteTest,class,5,7,1,0,8,21,7,7,1,0,0,0,0,53
com.gbshape.dbe.factory.TableStructureFactory,class,1,5,1,0,5,1,2,1,1,0,0,0,1,30
com.gbshape.dbe.mysql.MysqlTableStructureEvoSuiteTest,class,12,32,1,0,29,231,22,22,1,0,0,0,0,255
com.gbshape.dbe.struts.bean.TableStatusBeanEvoSuiteTest,class,5,34,1,0,39,561,34,34,1,0,0,0,0,227
com.gbshape.dbe.oracle.OracleDataBase,class,2,9,1,0,9,0,1,1,0,1,0,1,1,54
com.gbshape.dbe.importdata.ParameterBeanEvoSuiteTest,class,5,12,1,0,14,66,12,12,1,0,0,0,0,99
com.gbshape.dbe.postgresql.PostgresqlTableListEvoSuiteTest,class,6,4,1,0,4,3,3,3,1,0,0,0,0,36
com.gbshape.dbe.xml.CreateTableXmlBean,class,1,8,1,0,2,18,8,8,0,3,0,0,0,46
com.gbshape.dbe.struts.action.CreateViewAction,class,9,3,2,0,10,0,1,1,0,0,0,0,1,42
com.gbshape.dbe.sapdb.SapdbSequenceStructure,class,6,23,1,0,31,3,3,3,0,0,0,0,3,110
com.gbshape.dbe.utils.SecurityFilter,class,7,7,1,0,8,3,3,3,0,0,0,0,0,44
com.gbshape.dbe.sapdb.SapdbTableListEvoSuiteTest,class,6,2,1,0,3,1,2,2,1,0,0,0,0,26
com.gbshape.dbe.struts.form.SequenceFormEvoSuiteTest,class,5,18,1,0,19,153,18,18,1,0,0,0,0,145
com.gbshape.dbe.mysql.MysqlSequenceStructure,class,7,11,1,0,16,3,3,3,0,1,0,1,1,69
com.gbshape.dbe.postgresql.PostgresqlViewStructureEvoSuiteTest,class,9,12,1,0,10,28,8,8,1,0,0,0,0,85
com.gbshape.dbe.factory.TableListFactory,class,1,5,1,0,5,1,2,1,1,0,0,0,1,30
com.gbshape.dbe.struts.bean.FieldBeanEvoSuiteTest,class,5,7,1,0,8,21,7,7,1,0,0,0,0,55
com.gbshape.dbe.utils.DBEUtilsEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
com.gbshape.dbe.struts.form.SequenceForm,class,1,17,2,0,1,120,17,17,0,8,0,0,0,76
com.gbshape.dbe.struts.action.DeleteAction,class,14,8,2,0,30,0,1,1,0,1,0,1,5,69
com.gbshape.dbe.factory.SequenceStructureFactory,class,1,5,1,0,5,1,2,1,1,0,0,0,1,30
com.gbshape.dbe.mysql.MysqlTableListEvoSuiteTest,class,6,2,1,0,3,1,2,2,1,0,0,0,0,26
com.gbshape.dbe.mysql.MysqlDataBaseEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,0,25
com.gbshape.dbe.idb.ViewStructure,interface,4,5,1,0,0,10,5,5,0,0,0,0,0,24
com.gbshape.dbe.postgresql.PostgresqlViewStructure,class,9,20,1,0,24,10,5,5,0,1,0,1,6,113
com.gbshape.dbe.derby.DerbyTableList,class,3,11,1,0,11,0,1,1,0,0,0,0,1,61
com.gbshape.dbe.utils.SecurityFilterEvoSuiteTest,class,6,3,1,0,2,3,3,3,1,0,0,0,0,29
com.gbshape.dbe.struts.action.DBStructureAction,class,15,7,2,0,21,0,1,1,0,0,0,0,5,72
com.gbshape.dbe.xml.DBEDigesterEvoSuiteTest,class,6,3,1,0,3,3,3,3,1,0,0,0,1,28
com.gbshape.dbe.sqlserver.SqlserverDataBaseList,class,2,1,1,0,0,0,1,1,0,0,0,0,0,22
com.gbshape.dbe.struts.bean.DBDataBean,class,0,20,1,0,0,170,20,20,0,10,0,0,0,85
com.gbshape.dbe.oracle.OracleViewStructureEvoSuiteTest,class,9,8,1,0,10,15,6,6,1,0,0,0,0,65
com.gbshape.dbe.utils.IteratorException,class,0,2,3,0,0,1,2,2,0,0,0,0,0,21
com.gbshape.dbe.postgresql.PostgresqlTableList,class,3,7,1,0,9,0,1,1,0,0,0,0,1,52
com.gbshape.dbe.postgresql.PostgresqlDataBase,class,2,7,1,0,8,0,1,1,0,1,0,1,1,51
com.gbshape.dbe.struts.action.ExportDataAction,class,17,50,2,0,47,0,1,1,0,0,0,0,4,187
com.gbshape.dbe.sqlserver.SqlserverDataBase,class,2,7,1,0,8,0,1,1,0,1,0,1,1,51
com.gbshape.dbe.struts.form.UploadFileForm,class,2,2,2,0,0,0,2,2,0,1,0,0,0,24
com.gbshape.dbe.struts.bean.FieldBean,class,0,6,1,0,0,9,6,6,0,3,0,0,0,36
com.gbshape.dbe.struts.bean.DBDataBeanEvoSuiteTest,class,5,21,1,0,22,210,21,21,1,0,0,0,0,167
com.gbshape.dbe.oracle.OracleTableStructureEvoSuiteTest,class,12,34,1,0,32,300,25,25,1,0,0,0,0,300
com.gbshape.dbe.postgresql.PostgresqlTableStructure,class,9,98,1,0,58,91,14,14,0,0,0,0,19,313
com.gbshape.dbe.struts.bean.TableBean,class,0,6,1,0,0,9,6,6,0,3,0,0,0,36
com.gbshape.dbe.xml.CreateTableXmlBeanEvoSuiteTest,class,6,9,1,0,14,36,9,9,1,0,0,0,0,70
com.gbshape.dbe.factory.DataBaseListFactory,class,1,5,1,0,5,1,2,1,1,0,0,0,1,30
com.gbshape.dbe.struts.action.DBListAction,class,9,1,2,0,7,0,1,1,0,0,0,0,1,34
com.gbshape.dbe.struts.form.DBDataFormEvoSuiteTest,class,5,17,1,0,18,136,17,17,1,0,0,0,0,137
com.gbshape.dbe.factory.TableListFactoryEvoSuiteTest,class,6,4,1,0,3,6,4,4,1,0,0,0,2,33
com.gbshape.dbe.struts.action.AlterTableAction,class,13,21,2,0,32,36,9,9,0,0,0,0,13,170
com.gbshape.dbe.struts.bean.ColumnBeanEvoSuiteTest,class,5,39,1,0,40,741,39,39,1,0,0,0,0,297
com.gbshape.dbe.derby.DerbyTableListEvoSuiteTest,class,6,2,1,0,3,1,2,2,1,0,0,0,0,26
com.gbshape.dbe.struts.bean.SequenceStructureBean,class,0,10,1,0,0,35,10,10,0,5,0,0,0,50
