class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
com.ib.client.AnyWrapperMsgGeneratorEvoSuiteTest,class,5,6,1,0,6,15,6,6,1,0,0,0,5,44
com.ib.client.ComboLegEvoSuiteTest,class,5,10,1,0,3,45,10,10,1,0,0,0,0,120
com.ib.client.ScannerSubscriptionEvoSuiteTest,class,5,43,1,0,44,903,43,43,1,0,0,0,0,542
com.ib.client.AnyWrapper,interface,0,4,1,0,0,6,4,0,0,0,0,0,0,28
com.ib.client.AnyWrapperMsgGenerator,class,0,5,1,1,2,10,5,5,5,0,0,0,3,36
com.ib.client.EClientErrors,class,1,4,1,0,0,0,4,4,0,32,0,30,0,78
com.ib.client.EClientSocketEvoSuiteTest,class,12,97,1,0,58,1372,52,52,2,1,0,1,4,632
com.ib.client.EReaderEvoSuiteTest,class,7,17,1,0,8,45,10,10,1,0,0,0,2,150
com.ib.client.ContractDetailsEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,23
com.ib.client.Contract,class,2,32,1,0,7,0,4,4,0,17,17,0,13,126
com.ib.client.ContractDetails,class,1,2,1,0,0,0,2,2,0,31,31,0,0,81
com.ib.client.OrderState,class,1,11,1,0,1,1,3,1,0,9,9,0,5,67
com.ib.client.ExecutionFilterEvoSuiteTest,class,5,10,1,0,3,45,10,10,1,0,0,0,0,90
com.ib.client.TagValueEvoSuiteTest,class,5,5,1,0,3,10,5,5,1,0,0,0,0,46
com.ib.client.TickType,class,0,51,1,0,0,0,1,1,1,50,50,50,0,130
com.ib.client.ExecutionFilter,class,1,7,1,0,1,0,3,3,0,7,7,0,0,64
com.ib.client.Execution,class,1,7,1,0,1,0,3,3,0,13,13,0,0,79
com.ib.client.ExecutionEvoSuiteTest,class,5,4,1,0,3,6,4,4,1,0,0,0,0,65
com.ib.client.EException,class,1,6,3,0,4,5,6,6,0,3,1,1,1,60
com.ib.client.TagValue,class,1,9,1,0,1,1,3,3,0,2,2,0,2,44
com.ib.client.Order,class,1,14,1,0,2,0,2,2,0,78,78,13,21,227
com.ib.client.EClientSocket,class,10,347,1,0,57,871,55,37,2,57,3,52,16,1262
com.ib.client.EClientSocketTest,class,4,29,1,0,35,80,17,10,0,13,0,9,1,241
com.ib.client.UnderCompEvoSuiteTest,class,5,7,1,0,3,21,7,7,1,0,0,0,0,73
com.ib.client.EReaderTest,class,6,8,1,0,17,28,4,3,0,0,0,0,0,83
com.ib.client.TickTypeEvoSuiteTest,class,5,53,1,0,3,1378,53,53,1,0,0,0,51,277
com.ib.client.UnderComp,class,1,12,1,0,0,0,2,2,0,3,3,0,0,51
com.ib.client.EWrapperMsgGenerator,class,8,57,2,0,15,595,35,34,35,2,2,2,23,383
com.ib.client.OrderEvoSuiteTest,class,5,4,1,0,3,6,4,4,1,0,0,0,0,68
com.ib.client.ComboLeg,class,1,12,1,0,1,4,4,4,0,11,11,4,3,76
com.ib.client.EWrapperMsgGeneratorEvoSuiteTest,class,12,43,1,0,36,861,42,42,1,0,0,0,41,292
com.ib.client.ContractEvoSuiteTest,class,6,19,1,0,9,171,19,19,1,0,0,0,0,213
com.ib.client.EExceptionTest,class,2,3,1,0,6,0,3,2,0,2,0,1,0,44
com.ib.client.Util,class,1,26,1,0,7,21,7,7,7,0,0,0,4,71
com.ib.client.UtilEvoSuiteTest,class,5,17,1,0,12,136,17,17,1,0,0,0,15,114
com.ib.client.ScannerSubscription,class,0,42,1,0,0,819,42,42,0,22,1,1,0,86
com.ib.client.EReader,class,10,203,1,0,62,85,15,3,2,37,0,33,12,854
com.ib.client.EClientErrorsEvoSuiteTest,class,6,5,1,0,4,10,5,5,1,0,0,0,0,39
com.ib.client.EWrapper,interface,7,34,1,0,0,561,34,0,0,0,0,0,0,70
com.ib.client.OrderStateEvoSuiteTest,class,5,12,1,0,4,66,12,12,1,0,0,0,0,121
