class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
net.sourceforge.schemaspy.model.RemoteTableEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sourceforge.schemaspy.util.DbSpecificOption,class,0,7,1,0,5,5,7,7,0,3,0,0,0,48
net.sourceforge.schemaspy.view.HtmlConstraintsPage,class,7,27,2,0,33,45,10,3,1,2,0,1,6,235
net.sourceforge.schemaspy.util.ConsolePasswordReader,class,2,3,2,0,5,0,2,1,0,2,0,0,0,64
net.sourceforge.schemaspy.util.ConnectionURLBuilder,class,4,17,1,0,29,2,5,3,0,3,0,0,1,94
net.sourceforge.schemaspy.ui.UiUtils,class,0,6,1,0,11,3,3,3,3,0,0,0,4,48
net.sourceforge.schemaspy.util.LineWriter,class,0,11,3,0,4,33,10,9,0,1,0,0,0,78
net.sourceforge.schemaspy.model.ViewEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sourceforge.schemaspy.ui.DbConfigPanel,class,4,18,5,0,26,5,3,1,0,5,0,2,1,115
net.sourceforge.schemaspy.util.Version,class,1,17,1,0,9,4,5,5,0,3,0,0,1,82
net.sourceforge.schemaspy.view.DotFormatter,class,12,81,1,0,60,66,12,6,1,2,0,1,10,285
net.sourceforge.schemaspy.model.Table,class,13,291,4,1,148,1576,62,47,1,20,0,4,16,1097
net.sourceforge.schemaspy.view.HtmlRelationshipsPage,class,6,36,3,0,21,10,5,2,1,2,0,2,1,164
net.sourceforge.schemaspy.DbAnalyzer,class,6,97,1,0,81,171,16,16,16,0,0,0,20,360
net.sourceforge.schemaspy.util.LogFormatter,class,0,15,2,0,25,1,3,3,0,6,0,4,2,120
net.sourceforge.schemaspy.view.DefaultSqlFormatter,class,4,30,1,0,38,4,5,2,0,3,0,1,4,233
net.sourceforge.schemaspy.model.RailsForeignKeyConstraintEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sourceforge.schemaspy.model.TableIndex,class,2,36,1,0,23,61,14,13,0,6,0,0,2,140
net.sourceforge.schemaspy.view.SqlFormatter,interface,2,1,1,0,0,0,1,0,0,0,0,0,0,41
net.sourceforge.schemaspy.view.StyleSheet,class,5,69,9,0,23,114,17,14,2,14,0,3,5,246
net.sourceforge.schemaspy.model.RoutineParameter,class,0,4,1,0,0,0,4,4,0,3,0,0,0,57
net.sourceforge.schemaspy.view.DotNode,class,4,44,1,0,41,4,9,9,0,10,0,0,7,178
net.sourceforge.schemaspy.util.Inflection,class,1,30,1,0,16,10,12,8,7,6,0,3,60,194
net.sourceforge.schemaspy.ui.DbConfigTableModel,class,3,38,2,0,35,6,13,10,0,3,0,1,4,182
net.sourceforge.schemaspy.model.TableEvoSuiteTest,class,7,11,1,0,4,28,8,8,1,0,0,0,3,69
net.sourceforge.schemaspy.view.DotConnectorFinder,class,4,24,1,0,11,10,5,3,1,1,0,1,0,105
net.sourceforge.schemaspy.ui.DirectoryCellEditor,class,1,11,2,0,23,0,4,4,0,7,0,1,0,97
net.sourceforge.schemaspy.Config,class,7,438,4,0,153,7134,124,117,5,65,1,7,46,1639
net.sourceforge.schemaspy.model.xml.SchemaMeta,class,6,27,1,0,28,7,6,4,0,4,0,0,4,142
net.sourceforge.schemaspy.view.ImageWriter,class,2,3,2,0,2,3,3,2,1,1,0,1,0,36
net.sourceforge.schemaspy.model.xml.ForeignKeyMetaEvoSuiteTest,class,6,5,1,0,2,3,3,3,1,0,0,0,0,46
net.sourceforge.schemaspy.util.DbSpecificConfig,class,2,16,1,0,13,5,6,5,0,4,0,0,0,109
net.sourceforge.schemaspy.model.RemoteTable,class,3,15,2,0,20,1,3,3,0,3,0,2,2,92
net.sourceforge.schemaspy.TableOrdererEvoSuiteTest,class,7,4,1,0,5,3,3,3,1,0,0,0,0,43
net.sourceforge.schemaspy.model.TableIndexEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sourceforge.schemaspy.model.InvalidConfigurationException,class,1,5,4,0,0,8,5,5,0,2,0,1,0,61
net.sourceforge.schemaspy.model.ImpliedForeignKeyConstraintEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sourceforge.schemaspy.util.HtmlEncoder,class,0,7,1,0,10,6,4,3,3,1,0,1,4,72
net.sourceforge.schemaspy.model.xml.ForeignKeyMeta,class,3,12,1,0,6,1,6,6,0,5,0,1,1,68
net.sourceforge.schemaspy.model.DatabaseEvoSuiteTest,class,7,3,1,0,1,1,2,2,1,0,0,0,0,33
net.sourceforge.schemaspy.util.PasswordReader,class,5,25,4,1,13,11,7,6,1,4,0,2,7,159
net.sourceforge.schemaspy.model.TableColumn,class,5,72,1,0,58,616,41,40,0,21,0,2,3,489
net.sourceforge.schemaspy.model.RailsForeignKeyConstraint,class,2,2,2,0,0,1,2,2,0,0,0,0,0,45
net.sourceforge.schemaspy.ui.DbTypeSelectorModel,class,1,10,2,0,10,2,5,5,0,3,0,1,3,73
net.sourceforge.schemaspy.util.DOMUtil,class,2,7,1,0,10,1,2,2,2,0,0,0,1,59
net.sourceforge.schemaspy.model.ForeignKeyConstraintEvoSuiteTest,class,7,32,1,0,21,435,30,30,1,0,0,0,2,277
net.sourceforge.schemaspy.model.EmptySchemaException,class,0,1,4,0,0,0,1,1,0,1,0,1,0,35
net.sourceforge.schemaspy.model.Routine,class,2,19,1,0,7,58,13,13,0,10,0,0,2,148
net.sourceforge.schemaspy.view.XmlTableFormatter,class,9,41,1,0,66,78,12,2,2,2,0,2,59,269
net.sourceforge.schemaspy.MainEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
net.sourceforge.schemaspy.model.LogicalTableEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sourceforge.schemaspy.model.RoutineParameterEvoSuiteTest,class,5,4,1,0,4,6,4,4,1,0,0,0,0,35
net.sourceforge.schemaspy.model.LogicalRemoteTableEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sourceforge.schemaspy.model.ForeignKeyConstraint,class,3,55,1,1,30,217,23,20,1,9,0,2,5,317
net.sourceforge.schemaspy.view.HtmlMultipleSchemasIndexPage,class,3,25,2,0,19,28,8,2,1,1,0,1,2,169
net.sourceforge.schemaspy.DbAnalyzerEvoSuiteTest,class,10,32,1,0,27,210,21,21,1,0,0,0,21,204
net.sourceforge.schemaspy.view.HtmlMainIndexPage,class,5,84,2,0,42,43,9,2,1,2,0,1,11,324
net.sourceforge.schemaspy.util.CaseInsensitiveMap,class,1,8,3,0,12,21,7,7,0,1,0,1,0,65
net.sourceforge.schemaspy.view.HtmlAnomaliesPage,class,6,46,2,0,42,91,14,2,1,1,0,1,15,285
net.sourceforge.schemaspy.SchemaAnalyzerEvoSuiteTest,class,7,8,1,0,9,10,5,5,1,0,0,0,4,80
net.sourceforge.schemaspy.MultipleSchemaAnalyzerEvoSuiteTest,class,6,3,1,0,4,1,2,2,1,0,0,0,2,37
net.sourceforge.schemaspy.model.xml.TableMeta,class,6,14,1,0,13,5,6,5,0,6,0,1,1,81
net.sourceforge.schemaspy.view.HtmlDiagramFormatter,class,2,10,2,0,7,1,2,0,0,2,0,2,1,52
net.sourceforge.schemaspy.view.DotConnector,class,3,43,1,0,17,19,14,14,0,8,0,0,1,174
net.sourceforge.schemaspy.RevisionEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,23
net.sourceforge.schemaspy.model.ImpliedForeignKeyConstraint,class,2,4,2,0,8,6,4,4,0,0,0,0,2,58
net.sourceforge.schemaspy.ui.MainFrame,class,1,18,6,0,14,28,7,1,0,6,0,1,1,148
net.sourceforge.schemaspy.util.ResourceWriter,class,2,6,1,1,8,3,3,2,1,1,0,1,0,53
net.sourceforge.schemaspy.util.VersionTest,class,2,9,2,0,12,15,7,5,0,3,0,0,1,66
net.sourceforge.schemaspy.model.RoutineEvoSuiteTest,class,6,10,1,0,15,45,10,10,1,0,0,0,0,90
net.sourceforge.schemaspy.view.HtmlTablePage,class,12,121,2,0,109,91,14,4,1,3,0,1,19,493
net.sourceforge.schemaspy.model.Database,class,20,286,2,0,154,1477,61,34,0,32,0,1,7,1150
net.sourceforge.schemaspy.TableOrderer,class,3,36,1,0,29,15,4,1,3,0,0,0,7,199
net.sourceforge.schemaspy.view.HtmlOrphansPage,class,6,16,3,0,23,10,5,2,1,1,0,1,1,111
