class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
jigl.image.levelSetTool.LevelSetSmoothEvoSuiteTest,class,8,12,1,0,13,36,9,9,1,0,0,0,0,89
jigl.image.warp.MapperEvoSuiteTest,class,23,9,1,0,10,28,8,8,1,0,0,0,0,106
jigl.image.utils.DifferentialGeometry,class,3,90,1,0,14,0,18,15,0,9,0,0,4,486
jigl.gui.CloseableMainFrame,class,1,5,6,0,4,3,3,3,0,1,0,1,1,48
jigl.image.warp.WarpedRealGrayImageEvoSuiteTest,class,8,3,1,0,2,3,3,3,1,0,0,0,0,34
jigl.image.ops.levelOps.WindowEvoSuiteTest,class,19,16,1,0,24,91,14,14,1,0,0,0,0,163
jigl.image.warp.AffineTransform,class,5,14,1,0,6,3,6,6,0,3,0,0,2,103
jigl.math.Vector,class,2,63,1,0,8,0,24,24,0,1,0,0,6,303
jigl.signal.Operator,interface,2,2,1,0,0,1,2,2,0,0,0,0,0,25
jigl.signal.Signal,interface,1,3,1,0,0,3,3,3,0,0,0,0,0,39
jigl.image.warp.WarpedRealColorImage,class,4,4,1,0,2,0,3,3,0,3,0,0,0,62
jigl.image.warp.ScaleTransform,class,2,12,1,0,3,3,6,6,0,2,0,0,2,94
jigl.image.warp.WarpedColorImage,class,5,4,1,0,2,0,3,3,0,3,0,0,0,63
jigl.signal.RealSignal,class,5,132,1,3,15,0,58,57,0,2,0,0,3,877
jigl.signal.ops.PoissonNoiseEvoSuiteTest,class,9,3,1,0,8,3,3,3,1,0,0,0,0,39
jigl.image.ops.GaussianNoise,class,6,17,2,0,24,30,9,1,0,1,0,0,0,165
jigl.signal.DiscreteSignalEvoSuiteTest,class,7,61,1,0,53,1326,52,52,1,0,0,0,0,509
jigl.signal.MagnitudeSignal,class,4,5,2,0,4,6,4,4,0,0,0,0,1,47
jigl.math.IdentityMatrixEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
jigl.image.utils.ImageOpsEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
jigl.signal.ops.ConvolveEvoSuiteTest,class,12,10,1,0,10,28,8,8,1,0,0,0,0,98
jigl.image.InterpolationMethod,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,9
jigl.image.utils.Scaler,class,3,34,1,0,12,36,12,12,0,5,0,0,0,261
jigl.gui.SequenceCanvasEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,27
jigl.image.utils.ColorSpace,class,5,94,1,0,18,190,20,17,19,0,0,0,16,409
jigl.image.ops.levelOps.Window,class,10,42,2,0,34,31,11,3,1,4,0,0,8,257
jigl.image.io.ImageOutputStream,class,9,57,1,0,44,0,25,18,1,4,0,0,22,354
jigl.image.ops.levelOps.LookupTableEvoSuiteTest,class,14,5,1,0,12,10,5,5,1,0,0,0,0,69
jigl.signal.ops.levelOps.NegateEvoSuiteTest,class,9,3,1,0,8,3,3,3,1,0,0,0,0,39
jigl.signal.ops.levelOps.ExpEvoSuiteTest,class,10,3,1,0,5,3,3,3,1,0,0,0,0,39
jigl.image.ops.levelOps.LogEvoSuiteTest,class,15,12,1,0,8,21,7,7,1,0,0,0,0,100
jigl.signal.utils.SignalOpsEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
jigl.image.types.ComplexImage,class,7,118,1,0,51,459,70,70,0,4,0,0,0,884
jigl.image.ops.morph.GCloseEvoSuiteTest,class,15,12,1,0,10,21,7,7,1,0,0,0,0,102
jigl.math.ScaleMatrix,class,2,3,2,0,0,1,2,2,0,0,0,0,0,37
jigl.math.Matrix,class,4,229,1,4,15,0,30,28,3,1,1,0,39,793
jigl.signal.ops.levelOps.Scale,class,8,18,2,0,22,11,7,3,1,4,0,0,2,150
jigl.signal.ops.morph.GOpenEvoSuiteTest,class,13,6,1,0,10,10,5,5,1,0,0,0,0,65
jigl.image.types.TiledComplexMIPMap,class,5,62,2,0,31,0,5,5,0,14,1,0,42,426
jigl.signal.ops.levelOps.ClipNeg,class,8,13,2,0,16,15,6,2,1,0,0,0,0,110
jigl.signal.ops.levelOps.ClipEvoSuiteTest,class,12,9,1,0,15,21,7,7,1,0,0,0,0,88
jigl.image.ops.morph.Dilate,class,8,15,2,0,22,4,4,2,1,3,0,0,2,112
jigl.math.ScaleMatrixEvoSuiteTest,class,6,3,1,0,3,3,3,3,1,0,0,0,0,28
jigl.signal.utils.FFT,class,6,54,1,0,18,9,6,3,5,2,0,2,8,217
jigl.image.ops.morph.Erode,class,9,23,2,0,21,4,4,2,1,3,0,0,2,119
jigl.image.types.InterpolatedGrayImage,class,4,60,4,0,6,15,15,14,1,1,0,0,15,325
jigl.image.levelSetTool.LevelSetSmooth,class,4,72,1,0,10,11,7,6,0,7,0,0,1,371
jigl.signal.ops.morph.Open,class,10,5,2,0,13,0,4,2,1,2,0,0,1,102
jigl.image.ops.levelOps.LookupTable,class,5,17,2,0,14,4,5,1,0,5,0,0,0,117
jigl.math.ProjectionMatrix,class,2,2,2,0,0,0,1,1,0,0,0,0,0,35
jigl.image.warp.Mapper,class,13,22,2,0,23,0,6,2,0,6,3,3,0,197
jigl.gui.CloseableMainFrameEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
jigl.image.io.ImageOutputStreamJAI,class,8,32,1,0,18,84,16,16,0,11,7,7,2,347
jigl.image.types.InterpolatedImage,interface,3,3,1,0,0,3,3,2,0,0,0,0,0,35
jigl.image.ops.levelOps.ClipEvoSuiteTest,class,16,15,1,0,14,36,9,9,1,0,0,0,0,121
jigl.image.ROIEvoSuiteTest,class,5,9,1,0,8,36,9,9,1,0,0,0,0,71
jigl.signal.ops.ForwardFFT,class,5,4,2,0,1,6,4,1,0,0,0,0,3,47
jigl.image.types.PowerImage,class,3,6,4,0,4,6,4,4,0,0,0,0,0,50
jigl.signal.ops.GaussianNoise,class,5,11,2,0,12,4,5,1,0,1,0,0,0,98
jigl.signal.ops.levelOps.Threshold,class,8,18,2,0,18,13,7,3,1,2,0,0,1,131
jigl.image.types.GrayImage,class,8,193,3,1,31,1891,62,59,2,2,0,2,13,974
jigl.signal.PhaseSignal,class,4,5,2,0,4,6,4,4,0,0,0,0,1,44
jigl.image.types.InterpolatedRealColorImage,class,6,12,2,0,11,33,10,10,0,1,0,0,0,110
jigl.image.ops.morph.GDilate,class,12,43,2,0,32,39,10,2,1,3,0,0,2,238
jigl.signal.ops.GaussianNoiseEvoSuiteTest,class,10,3,1,0,8,3,3,3,1,0,0,0,0,39
jigl.image.warp.RotateTransformEvoSuiteTest,class,6,7,1,0,5,10,5,5,1,0,0,0,0,51
jigl.image.warp.Inverse,class,2,5,1,0,4,0,5,5,0,1,0,0,0,55
jigl.image.warp.PerspectiveTransformEvoSuiteTest,class,8,10,1,0,5,15,6,6,1,0,0,0,0,83
jigl.image.types.ColorImageEvoSuiteTest,class,9,123,1,0,79,2701,74,74,1,0,0,0,0,762
