class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
net.sf.sugar.fspath.cli.PromptEvoSuiteTest,class,6,5,1,0,8,10,5,5,1,0,0,0,0,64
net.sf.sugar.scl.SCLProperties,class,12,52,1,0,43,118,25,19,2,3,0,1,6,222
net.sf.sugar.scl.PathConversionUtils,class,3,5,1,0,10,1,2,0,2,0,0,0,0,37
net.sf.sugar.scl.DefaultIncludeProcessor,class,15,70,1,0,71,86,16,6,0,5,0,0,3,358
net.sf.sugar.fspath.FSPathAttributesEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sf.sugar.fspath.xpath.RegexFunction,class,2,16,1,0,11,6,4,2,0,2,0,0,1,90
net.sf.sugar.fspath.FSPathResultList,interface,4,5,1,0,0,10,5,5,0,0,0,0,0,58
net.sf.sugar.scl.JavaPropertiesProcessor,class,1,1,1,0,0,0,1,1,0,0,0,0,0,13
net.sf.sugar.fspath.FSPathFactoryEvoSuiteTest,class,8,12,1,0,13,30,8,8,2,1,0,1,4,120
net.sf.sugar.fspath.xpath.FSNamespaceContext,class,0,10,1,0,1,6,4,4,0,0,0,0,0,52
net.sf.sugar.fspath.Callback,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,66
net.sf.sugar.fspath.FSPathResultModificationListImplEvoSuiteTest,class,8,10,1,0,12,36,9,9,1,0,0,0,0,89
net.sf.sugar.scl.IncludePartialEvoSuiteTest,class,5,3,1,0,5,3,3,3,1,0,0,0,0,29
net.sf.sugar.fspath.FSPathShortExpression,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,43
net.sf.sugar.fspath.FSPathResult,class,0,25,1,0,5,42,13,13,0,6,0,0,0,119
net.sf.sugar.scl.LocalAttributeReference,class,1,2,2,0,0,0,2,2,0,1,0,0,0,17
net.sf.sugar.fspath.OperationNotPermittedException,class,0,3,3,0,0,3,3,3,0,0,0,0,0,51
net.sf.sugar.scl.SCLParser,class,30,135,9,0,65,689,43,32,0,100,62,89,3,1002
net.sf.sugar.fspath.FSPathResultListImpl,class,7,34,4,0,24,21,7,7,0,0,0,0,1,251
net.sf.sugar.fspath.DefaultFSPath,class,10,48,1,0,54,19,10,5,0,6,0,0,11,281
net.sf.sugar.scl.IncludeValueEvoSuiteTest,class,5,5,1,0,7,10,5,5,1,0,0,0,0,41
