class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
com.hf.sfm.system.pdo.Menu,class,0,18,1,0,0,109,18,18,0,8,0,0,0,81
com.hf.sfm.util.DaoFactory,class,4,22,1,3,18,29,11,11,0,6,4,1,4,110
com.hf.sfm.util.BaseParaEvoSuiteTest,class,5,29,1,0,30,406,29,29,1,0,0,0,0,196
com.hf.sfm.sfmis.personinfo.business.PersonInfoMgr,class,3,7,2,0,13,1,2,2,0,0,0,0,0,59
com.hf.sfm.util.DaoFactoryEvoSuiteTest,class,5,16,1,0,11,45,10,10,1,0,0,0,0,96
com.hf.sfm.util.DaoFactoryUtilEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
com.hf.sfm.sfmis.department.pdo.ADepartment,class,0,8,1,0,0,14,8,8,0,3,0,0,0,40
com.hf.sfm.util.DataSource,class,5,5,1,0,19,0,5,5,1,1,0,0,0,66
com.hf.sfm.system.pdo.AGroup,class,0,8,1,0,0,14,8,8,0,3,0,0,0,40
com.hf.sfm.system.business.MenuManage,class,3,7,2,0,17,1,2,2,0,0,0,0,0,50
com.hf.sfm.crypt.Base64EvoSuiteTest,class,6,12,1,0,7,45,10,10,1,0,0,0,8,82
com.hf.sfm.system.pdo.AGroupEvoSuiteTest,class,5,8,1,0,7,28,8,8,1,0,0,0,0,58
com.hf.sfm.util.ListRange,class,0,4,1,0,0,2,4,4,0,2,0,0,0,18
com.hf.sfm.util.LoaderEvoSuiteTest,class,17,27,1,0,25,153,18,18,1,0,0,0,0,229
com.hf.sfm.system.business.LoginEvoSuiteTest,class,7,5,1,0,6,6,4,4,1,0,0,0,0,43
com.hf.sfm.util.BasePara,class,1,34,1,0,1,321,27,27,0,13,0,0,0,118
com.hf.sfm.system.business.WorkerMgrEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
com.hf.sfm.system.pdo.AWorker,class,0,16,1,0,0,82,16,16,0,7,0,0,0,73
com.hf.sfm.sfmis.personinfo.business.PersonInfoMgrEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
com.hf.sfm.util.DaoFactoryUtil,class,1,10,1,0,4,0,1,1,0,4,3,0,0,43
com.hf.sfm.util.OddParamsOfArrayInLoader,class,0,4,3,0,0,6,4,4,0,0,0,0,0,18
com.hf.sfm.system.business.WorkerMgr,class,3,7,2,0,16,1,2,2,0,0,0,0,0,62
com.hf.sfm.crypt.Base64,class,1,31,1,0,12,36,9,6,8,4,0,4,13,170
com.hf.sfm.sfmis.department.pdo.ADepartmentEvoSuiteTest,class,5,8,1,0,7,28,8,8,1,0,0,0,0,58
com.hf.sfm.util.DataSourceEvoSuiteTest,class,8,8,1,0,6,10,5,5,1,0,0,0,0,60
com.hf.sfm.system.business.Login,class,6,10,2,0,16,10,5,5,0,0,0,0,1,89
com.hf.sfm.system.pdo.MenuEvoSuiteTest,class,5,17,1,0,19,136,17,17,1,0,0,0,0,120
com.hf.sfm.sfmis.personinfo.pdo.APersonInfoEvoSuiteTest,class,5,25,1,0,27,300,25,25,1,0,0,0,0,163
com.hf.sfm.util.Loader,class,7,83,1,0,63,91,18,18,0,17,0,0,8,278
com.hf.sfm.util.ListRangeEvoSuiteTest,class,5,5,1,0,6,10,5,5,1,0,0,0,0,42
com.hf.sfm.system.business.MenuManageEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
com.hf.sfm.sfmis.personinfo.pdo.APersonInfo,class,0,26,1,0,0,261,26,26,0,12,0,0,0,114
com.hf.sfm.util.HibernateSessionFactoryEvoSuiteTest,class,5,5,1,0,4,6,4,4,1,0,0,0,2,35
com.hf.sfm.filter.setCharacterEncodingFilterEvoSuiteTest,class,9,5,1,0,4,6,4,4,1,0,0,0,0,43
com.hf.sfm.util.HibernateSessionFactory,class,6,11,1,0,12,1,3,3,3,3,1,3,2,52
com.hf.sfm.filter.setCharacterEncodingFilter,class,5,3,1,0,2,3,3,3,0,0,0,0,0,22
com.hf.sfm.system.pdo.AWorkerEvoSuiteTest,class,5,16,1,0,16,120,16,16,1,0,0,0,0,111
