class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
net.virtualinfinity.atrobots.computer.PopInstruction,class,2,2,2,0,1,1,2,1,0,0,0,0,0,14
net.virtualinfinity.atrobots.network.SimulationServerWorkerEvoSuiteTest,class,6,3,1,0,2,3,3,3,1,0,0,0,0,37
net.virtualinfinity.atrobots.measures.AngleBracket,class,4,18,1,0,18,0,15,12,4,2,0,0,3,75
net.virtualinfinity.atrobots.game.GameResultEvoSuiteTest,class,6,3,1,0,4,3,3,3,1,0,0,0,0,36
net.virtualinfinity.atrobots.atsetup.AtRobotMicrocodes,class,0,0,1,0,0,0,0,0,0,6,6,6,0,33
net.virtualinfinity.atrobots.compiler.AtRobotLineLexer,class,3,84,1,0,48,37,14,5,2,3,0,0,20,230
net.virtualinfinity.atrobots.hardware.missiles.MissileEvoSuiteTest,class,20,9,1,0,22,21,7,7,1,0,0,0,5,131
net.virtualinfinity.atrobots.gui.NewGameDialogEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.virtualinfinity.atrobots.computer.NoOperationInstructionEvoSuiteTest,class,6,2,1,0,1,1,2,2,1,0,0,0,0,23
net.virtualinfinity.atrobots.computer.PushInstructionEvoSuiteTest,class,6,3,1,0,2,1,2,2,1,0,0,0,0,28
net.virtualinfinity.atrobots.network.SimulationClientWorker,class,4,6,3,0,8,0,2,2,0,3,0,0,0,38
net.virtualinfinity.atrobots.measures.RelativeAngleEvoSuiteTest,class,5,19,1,0,18,171,19,19,1,0,0,0,10,162
net.virtualinfinity.atrobots.interrupts.InvalidInterrupt,class,2,2,2,0,2,0,2,2,0,1,0,0,0,15
net.virtualinfinity.atrobots.computer.SignedBitShiftRightInstructionEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,23
net.virtualinfinity.atrobots.comqueue.CommunicationsQueue,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,9
net.virtualinfinity.atrobots.measures.Vector,class,3,20,1,2,13,120,16,16,2,0,0,0,4,138
net.virtualinfinity.atrobots.computer.ProgramEvoSuiteTest,class,7,2,1,0,3,1,2,2,1,0,0,0,0,25
net.virtualinfinity.atrobots.robot.FinalRobotScore,class,2,12,1,0,5,6,8,7,1,5,0,0,0,48
net.virtualinfinity.atrobots.computer.JumpWhenGreaterInstructionEvoSuiteTest,class,7,3,1,0,2,1,2,2,1,0,0,0,0,30
net.virtualinfinity.atrobots.interrupts.ResetMetersInterruptEvoSuiteTest,class,10,3,1,0,3,1,2,2,1,0,0,0,0,35
net.virtualinfinity.atrobots.config.RobotSource,class,3,6,1,1,5,13,6,4,0,1,0,0,0,30
net.virtualinfinity.atrobots.compiler.HardwareSpecificationEvoSuiteTest,class,11,14,1,0,14,45,10,10,1,0,0,0,0,102
net.virtualinfinity.atrobots.compiler.LineNumberReaderCompiler,class,14,75,1,0,69,918,49,22,0,14,0,1,4,261
net.virtualinfinity.atrobots.computer.DebugInfoEvoSuiteTest,class,5,5,1,0,9,10,5,5,1,0,0,0,0,46
net.virtualinfinity.atrobots.snapshots.RobotSnapshot,class,5,68,2,0,10,323,31,31,0,14,0,0,2,151
net.virtualinfinity.atrobots.arena.Position,class,3,12,1,0,9,1,10,10,1,3,0,0,2,51
net.virtualinfinity.atrobots.computer.StackMemory,class,3,4,1,0,6,0,4,4,0,2,0,0,0,26
net.virtualinfinity.atrobots.robot.RobotEvoSuiteTest,class,35,60,1,0,67,1275,51,51,1,0,0,0,1,550
net.virtualinfinity.atrobots.gui.TestAccel,class,1,7,4,0,16,4,4,2,1,3,0,0,3,72
net.virtualinfinity.atrobots.atsetup.AtRobotInstructionEvoSuiteTest,class,5,6,1,0,6,15,6,6,1,0,0,0,3,48
net.virtualinfinity.atrobots.measures.CartesianVector,class,3,8,2,0,3,0,8,7,1,2,0,0,3,36
net.virtualinfinity.atrobots.computer.MemoryCell,class,1,9,1,0,8,0,9,9,0,2,0,0,0,38
net.virtualinfinity.atrobots.computer.JumpWhenZeroInstruction,class,2,2,3,0,1,1,2,0,0,0,0,0,0,12
net.virtualinfinity.atrobots.computer.AtRobotsCommunicationsQueue,class,4,13,1,0,11,0,8,6,0,4,0,0,0,55
net.virtualinfinity.atrobots.computer.PopInstructionEvoSuiteTest,class,6,3,1,0,2,1,2,2,1,0,0,0,0,28
net.virtualinfinity.atrobots.atsetup.AtRobotInterruptEvoSuiteTest,class,5,6,1,0,6,15,6,6,1,0,0,0,3,48
