class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
org.mozilla.javascript.ParserEvoSuiteTest,class,10,55,1,0,15,435,30,30,1,0,0,0,0,420
com.yahoo.platform.yui.compressor.JavaScriptCompressor,class,6,296,1,0,89,165,27,2,9,19,0,9,23,1143
org.mozilla.javascript.TokenStream,class,5,542,1,0,50,451,34,0,6,23,0,1,22,1309
com.yahoo.platform.yui.compressor.CssCompressor,class,0,50,1,0,44,1,3,2,0,1,0,0,9,326
com.yahoo.platform.yui.compressor.JarClassLoaderEvoSuiteTest,class,5,5,1,0,3,3,3,3,1,0,0,0,0,39
org.mozilla.javascript.Token,class,0,163,1,0,1,0,1,1,1,6,4,6,2,399
com.yahoo.platform.yui.compressor.YUICompressor,class,6,56,1,0,35,15,3,1,3,0,0,0,19,221
com.yahoo.platform.yui.compressor.JavaScriptIdentifier,class,2,8,2,0,0,20,8,0,0,4,0,0,0,44
com.yahoo.platform.yui.compressor.ScriptOrFnScopeEvoSuiteTest,class,5,8,1,0,8,28,8,8,1,0,0,0,0,73
com.yahoo.platform.yui.compressor.CssCompressorEvoSuiteTest,class,5,4,1,0,4,6,4,4,1,0,0,0,0,50
com.yahoo.platform.yui.compressor.JavaScriptToken,class,0,3,1,0,0,0,3,0,0,2,0,0,0,23
org.mozilla.javascript.DecompilerEvoSuiteTest,class,6,100,1,0,15,1770,60,60,1,0,0,0,45,671
org.mozilla.javascript.Decompiler,class,2,228,1,0,30,208,21,1,5,9,5,7,19,774
com.yahoo.platform.yui.compressor.BootstrapEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
com.yahoo.platform.yui.compressor.JavaScriptCompressorEvoSuiteTest,class,8,10,1,0,2,15,6,6,1,0,0,0,0,88
com.yahoo.platform.yui.compressor.YUICompressorEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
org.mozilla.javascript.TokenEvoSuiteTest,class,5,3,1,0,3,3,3,3,1,0,0,0,1,28
com.yahoo.platform.yui.compressor.JavaScriptTokenEvoSuiteTest,class,5,3,1,0,4,3,3,3,1,0,0,0,0,30
com.yahoo.platform.yui.compressor.ScriptOrFnScope,class,2,41,1,0,18,21,11,0,0,7,0,0,0,138
org.mozilla.javascript.Parser,class,15,539,4,0,184,325,66,6,1,20,0,2,3,2216
com.yahoo.platform.yui.compressor.Bootstrap,class,2,1,1,0,6,0,1,1,1,0,0,0,1,19
org.mozilla.javascript.TokenStreamEvoSuiteTest,class,11,74,1,0,22,1431,54,54,1,0,0,0,20,554
com.yahoo.platform.yui.compressor.JavaScriptIdentifierEvoSuiteTest,class,6,7,1,0,7,21,7,7,1,0,0,0,0,60
com.yahoo.platform.yui.compressor.JarClassLoader,class,2,38,2,0,27,13,6,1,2,1,0,1,6,129
