class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
org.fixsuite.message.info.DictionaryInfo,class,4,40,1,0,19,113,18,18,0,8,0,0,0,239
org.fixsuite.message.info.FixInfo,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,37
org.fixsuite.message.view.DetailsPanelEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,27
org.fixsuite.message.parsers.fpl.MsgContentsParser,class,7,43,2,0,41,0,2,1,0,7,0,6,4,205
org.fixsuite.message.Library,class,3,31,1,0,26,0,6,4,0,12,0,11,7,142
org.fixsuite.message.view.DetailsPanel,class,7,47,10,0,85,64,16,12,0,47,0,2,4,467
org.fixsuite.message.parsers.fpl.MsgContentModel,class,1,21,1,0,2,58,13,13,0,6,0,0,0,155
org.fixsuite.message.info.ComponentInfo,class,5,45,1,1,20,242,25,24,0,13,0,0,0,278
org.fixsuite.message.info.ComponentInfoEvoSuiteTest,class,9,36,1,0,32,465,31,31,1,0,0,0,0,244
org.fixsuite.message.info.MessageInfoEvoSuiteTest,class,5,9,1,0,14,36,9,9,1,0,0,0,0,65
org.fixsuite.message.info.ValueInfoEvoSuiteTest,class,5,9,1,0,9,36,9,9,1,0,0,0,0,65
org.fixsuite.message.parsers.fpl.FieldsParserEvoSuiteTest,class,9,4,1,0,6,3,3,3,1,0,0,0,0,47
org.fixsuite.message.parsers.Parser,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,40
org.fixsuite.message.info.CompositeFixInfo,interface,4,10,1,0,0,45,10,10,0,0,0,0,0,107
org.fixsuite.message.info.GroupInfo,class,5,32,2,0,48,36,12,11,0,6,0,0,0,181
org.fixsuite.message.parsers.fpl.MainParserEvoSuiteTest,class,6,3,1,0,3,3,3,3,1,0,0,0,1,31
org.fixsuite.message.parsers.fpl.MainParser,class,9,10,1,0,11,4,4,2,2,8,0,7,2,89
org.fixsuite.message.view.TreeViewEvoSuiteTest,class,6,5,1,0,10,10,5,5,1,0,0,0,0,64
org.fixsuite.message.view.ListViewEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,28
org.fixsuite.message.view.LoadingSplashScreen,class,0,4,5,0,8,6,4,3,0,1,0,1,0,62
org.fixsuite.message.info.FieldInfo,class,3,45,1,1,7,606,37,34,0,16,0,0,0,369
org.fixsuite.message.view.LoadingSplashScreenEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
org.fixsuite.message.parsers.fpl.MsgTypeParser,class,5,6,2,0,20,0,1,0,0,10,0,10,1,110
org.fixsuite.message.view.AboutDialog,class,0,22,6,0,32,41,10,7,0,9,0,1,6,158
org.fixsuite.message.view.ListView,class,15,59,33,0,62,5,14,11,0,23,0,9,4,396
org.fixsuite.message.LibrarySuite,class,9,18,6,0,49,21,8,6,2,19,3,6,7,215
org.fixsuite.message.view.InfoPanelEvoSuiteTest,class,5,4,1,0,7,6,4,4,1,0,0,0,0,42
org.fixsuite.message.DisplayDictionaryTest,class,6,53,2,0,37,120,16,9,0,0,0,0,0,242
org.fixsuite.message.parsers.fpl.EnumsParserEvoSuiteTest,class,9,4,1,0,6,3,3,3,1,0,0,0,0,47
org.fixsuite.message.parsers.fpl.FieldsParser,class,5,8,2,0,23,0,1,0,0,13,0,13,2,130
org.fixsuite.message.info.MessageInfo,class,1,8,2,0,0,20,8,8,0,4,0,0,0,105
org.fixsuite.message.view.AboutDialogEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
org.fixsuite.message.parsers.fpl.EnumsParser,class,8,4,2,0,17,0,1,0,0,6,0,6,1,92
org.fixsuite.message.info.DictionaryInfoEvoSuiteTest,class,9,34,1,0,25,325,26,26,1,0,0,0,0,238
org.fixsuite.message.parsers.fpl.AbstractParser,class,7,5,1,3,6,1,2,1,0,1,0,1,0,73
org.fixsuite.message.LibrarySuiteEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,1,22
org.fixsuite.message.parsers.fpl.MsgContentModelEvoSuiteTest,class,5,14,1,0,16,91,14,14,1,0,0,0,0,108
org.fixsuite.message.info.ValueInfo,class,0,8,1,0,0,20,8,8,0,4,0,0,0,105
org.fixsuite.message.parsers.fpl.MsgContentsParserEvoSuiteTest,class,8,4,1,0,5,3,3,3,1,0,0,0,0,45
org.fixsuite.message.parsers.fpl.MsgTypeParserEvoSuiteTest,class,8,4,1,0,5,3,3,3,1,0,0,0,0,45
org.fixsuite.message.view.InfoPanel,class,0,5,5,0,11,0,3,2,0,3,0,1,0,68
org.fixsuite.message.parsers.fpl.ComponentsParserEvoSuiteTest,class,8,4,1,0,5,3,3,3,1,0,0,0,0,42
org.fixsuite.message.info.FieldInfoEvoSuiteTest,class,8,11,1,0,16,45,10,10,1,0,0,0,0,92
org.fixsuite.message.parsers.fpl.ComponentsParser,class,5,4,2,0,16,0,1,0,0,6,0,6,1,92
org.fixsuite.message.LibraryEvoSuiteTest,class,6,4,1,0,6,6,4,4,1,0,0,0,0,37
org.fixsuite.message.view.TreeView,class,9,73,11,0,57,97,18,7,0,13,0,3,5,318
org.fixsuite.message.parsers.fpl.AbstractParserEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,0,27
org.fixsuite.message.info.GroupInfoEvoSuiteTest,class,9,22,1,0,20,153,18,18,1,0,0,0,0,174
