class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
framework.util.jdbc.JDBCUtilsEvoSuiteTest,class,7,39,1,0,21,300,25,25,1,0,0,0,23,212
framework.base.BaseActionServletEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
framework.persistence.jdbc.EntityManagerTest,class,3,10,2,0,5,43,10,8,1,1,0,0,1,74
framework.persistence.jdbc.CompanyModule,class,4,8,2,0,18,6,4,4,1,0,0,0,0,104
framework.util.jdbc.ParameterTest,class,3,16,2,0,15,13,11,9,1,1,0,0,0,103
framework.base.BaseBeanCrashTest,class,2,3,2,0,3,3,3,3,1,0,0,0,0,27
framework.persistence.jdbc.tools.ui.UiSuite,class,4,2,1,0,3,1,2,2,2,0,0,0,1,32
framework.persistence.jdbc.EmpModule,class,6,13,2,0,19,78,13,13,0,1,0,1,2,185
framework.util.FileUtils,class,3,72,1,0,57,201,22,20,21,1,0,1,21,426
framework.persistence.jdbc.pool.JDBCPoolManager,class,4,25,1,0,31,41,10,7,9,2,0,2,16,172
framework.base.ValueListHandlerTest,class,5,31,2,0,19,204,24,22,1,1,0,0,0,165
framework.util.StringUtilsTest,class,3,37,2,0,4,664,37,35,1,1,0,0,0,182
framework.util.jdbc.JDBCUtils,class,3,122,1,0,85,476,32,23,31,7,0,7,41,757
framework.persistence.jdbc.Component,class,4,44,2,2,22,378,29,29,0,9,0,0,0,183
framework.persistence.jdbc.Test,class,1,21,1,0,31,21,7,7,7,0,0,0,15,263
framework.base.BaseActionServlet,class,2,4,2,0,9,0,1,1,0,0,0,0,0,33
framework.util.StringUtils,class,4,91,1,0,59,561,34,33,33,8,0,8,35,512
framework.util.LDAPUtilsEvoSuiteTest,class,8,12,1,0,16,39,9,9,2,1,0,1,5,87
framework.persistence.jdbc.ViewHelperEvoSuiteTest,class,6,10,1,0,7,15,6,6,1,0,0,0,0,74
framework.persistence.jdbc.View,class,6,43,3,0,38,610,37,32,0,9,0,1,16,227
framework.FrameworkSuite,class,3,2,1,0,7,1,2,2,2,0,0,0,4,37
framework.persistence.jdbc.tools.DbCollectionManagerTest,class,3,11,2,0,4,53,11,9,1,1,0,0,0,78
framework.persistence.jdbc.ViewManagerEvoSuiteTest,class,8,6,1,0,11,10,5,5,1,0,0,0,3,59
framework.persistence.jdbc.tools.ui.EntityActionTest,class,3,16,2,0,4,118,16,14,1,1,0,0,0,98
