file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/mentorgen/tools/profile/instrument/clfilter/WebAppClassLoaderFilter.java,com.mentorgen.tools.profile.instrument.clfilter.WebAppClassLoaderFilter,class,1,2,1,0,4,1,2,2,0,1,0,1,1,43
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/mentorgen/tools/profile/instrument/clfilter/StandardClassLoaderFilter.java,com.mentorgen.tools.profile.instrument.clfilter.StandardClassLoaderFilter,class,1,2,1,0,1,1,2,2,0,0,0,0,1,41
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/mentorgen/tools/profile/runtime/Frame.java,com.mentorgen.tools.profile.runtime.Frame,class,3,46,1,0,22,143,22,10,0,10,1,0,2,192
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/org/objectweb/asm/jip/commons/AdviceAdapter.java,org.objectweb.asm.jip.commons.AdviceAdapter,class,6,220,4,0,34,0,21,13,0,8,0,2,2,552
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/org/objectweb/asm/jip/Item.java,org.objectweb.asm.jip.Item,class,1,25,1,0,4,0,9,0,0,9,0,0,2,234
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/org/objectweb/asm/jip/TypeEvoSuiteTest.java,org.objectweb.asm.jip.TypeEvoSuiteTest,class,5,75,1,0,22,1653,58,58,1,0,0,0,50,414
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/mentorgen/tools/util/profile/StartEvoSuiteTest.java,com.mentorgen.tools.util.profile.StartEvoSuiteTest,class,5,4,1,0,3,3,3,3,1,0,0,0,1,35
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassAdapter.java,org.objectweb.asm.jip.ClassAdapter,class,5,10,1,1,9,0,10,10,0,1,0,0,0,109
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/mentorgen/tools/profile/output/ProfileTextDump.java,com.mentorgen.tools.profile.output.ClassAllocComparator,class,6,58,1,0,41,43,11,3,7,5,0,1,18,289
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/net/sourceforge/jiprof/timeline/TimeRecordEvoSuiteTest.java,net.sourceforge.jiprof.timeline.TimeRecordEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/mentorgen/tools/util/profile/DumpEvoSuiteTest.java,com.mentorgen.tools.util.profile.DumpEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/jchapman/jipsnapman/events/JipSMHyperlinkListenerEvoSuiteTest.java,com.jchapman.jipsnapman.events.JipSMHyperlinkListenerEvoSuiteTest,class,6,4,1,0,3,3,3,3,1,0,0,0,0,46
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/mentorgen/tools/util/profile/Clear.java,com.mentorgen.tools.util.profile.Clear,class,0,1,1,0,1,0,1,1,1,0,0,0,1,34
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/tivo/jipviewer/JipRun.java,com.tivo.jipviewer.JipRun,class,4,62,1,0,29,224,24,16,0,11,0,0,1,245
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/mentorgen/tools/util/profile/FinishEvoSuiteTest.java,com.mentorgen.tools.util.profile.FinishEvoSuiteTest,class,5,4,1,0,3,3,3,3,1,0,0,0,1,35
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/net/sourceforge/jiprof/instrument/clfilter/JBossEJBClassLoaderFilterEvoSuiteTest.java,net.sourceforge.jiprof.instrument.clfilter.JBossEJBClassLoaderFilterEvoSuiteTest,class,5,3,1,0,4,3,3,3,1,0,0,0,1,30
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/jchapman/jipsnapman/JIPSnapManFrameEvoSuiteTest.java,com.jchapman.jipsnapman.JIPSnapManFrameEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/mentorgen/tools/util/profile/ClientEvoSuiteTest.java,com.mentorgen.tools.util.profile.ClientEvoSuiteTest,class,5,3,1,0,2,3,3,3,1,0,0,0,1,26
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/mentorgen/tools/profile/ControllerEvoSuiteTest.java,com.mentorgen.tools.profile.ControllerEvoSuiteTest,class,5,5,1,0,5,10,5,5,1,0,0,0,0,42
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/org/objectweb/asm/jip/commons/StaticInitMerger.java,org.objectweb.asm.jip.commons.StaticInitMerger,class,3,10,2,0,7,0,4,4,0,4,0,0,0,88
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/org/objectweb/asm/jip/attrs/StackMapTypeEvoSuiteTest.java,org.objectweb.asm.jip.attrs.StackMapTypeEvoSuiteTest,class,6,12,1,0,10,45,10,10,1,0,0,0,9,94
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/jchapman/jipsnapman/models/SnapshotListModelEvoSuiteTest.java,com.jchapman.jipsnapman.models.SnapshotListModelEvoSuiteTest,class,6,7,1,0,5,10,5,5,1,0,0,0,0,59
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/net/sourceforge/jiprof/instrument/clfilter/EclipseOSGIClassLoaderFilterEvoSuiteTest.java,net.sourceforge.jiprof.instrument.clfilter.EclipseOSGIClassLoaderFilterEvoSuiteTest,class,5,3,1,0,4,3,3,3,1,0,0,0,1,30
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/mentorgen/tools/util/profile/FileEvoSuiteTest.java,com.mentorgen.tools.util.profile.FileEvoSuiteTest,class,5,4,1,0,3,3,3,3,1,0,0,0,1,35
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/jchapman/jipsnapman/events/JipSMHyperlinkListener.java,com.jchapman.jipsnapman.events.JipSMHyperlinkListener,class,1,4,1,0,4,0,2,2,0,1,0,0,0,53
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/org/objectweb/asm/jip/commons/SerialVersionUIDAdder.java,org.objectweb.asm.jip.commons.SerialVersionUIDAdder,class,6,45,2,0,27,0,11,7,1,12,0,0,7,451
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/org/objectweb/asm/jip/commons/LocalVariablesSorterEvoSuiteTest.java,org.objectweb.asm.jip.commons.LocalVariablesSorterEvoSuiteTest,class,8,24,1,0,11,136,17,17,1,0,0,0,1,185
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/org/objectweb/asm/jip/EdgeEvoSuiteTest.java,org.objectweb.asm.jip.EdgeEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/tivo/jipviewer/JipViewer.java,com.tivo.jipviewer.JipViewer,class,15,69,7,0,77,168,20,9,2,11,0,0,12,371
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/org/objectweb/asm/jip/ClassWriter.java,org.objectweb.asm.jip.ClassWriter,class,15,172,1,0,65,88,36,18,0,68,2,34,3,1245
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/tivo/jipviewer/RemoteController.java,com.tivo.jipviewer.RemoteController,class,0,19,3,0,28,39,10,1,1,6,0,0,2,152
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/net/sourceforge/jiprof/instrument/clfilter/InfoEvoSuiteTest.java,net.sourceforge.jiprof.instrument.clfilter.InfoEvoSuiteTest,class,5,3,1,0,4,3,3,3,1,0,0,0,1,30
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/mentorgen/tools/profile/output/HolderEvoSuiteTest.java,com.mentorgen.tools.profile.output.HolderEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,23
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/evosuite-tests/com/tivo/jipviewer/ByPackageViewerEvoSuiteTest.java,com.tivo.jipviewer.ByPackageViewerEvoSuiteTest,class,8,8,1,0,7,15,6,6,1,0,0,0,0,62
/Users/grano/Desktop/ist-generation-scripts/SF110-src/51_jiprof/src/main/java/com/mentorgen/tools/profile/output/ProfileDump.java,com.mentorgen.tools.profile.output.ProfileDump,class,1,3,1,0,2,0,1,1,1,0,0,0,4,56
