class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
org.jcvi.jillion.assembly.util.TestCompactedSlice,class,5,2,2,0,2,0,1,0,0,0,0,0,0,38
org.jcvi.jillion.assembly.consed.ace.WholeAssemblyAceTagEvoSuiteTest,class,5,6,1,0,6,15,6,6,1,0,0,0,0,57
org.jcvi.jillion.assembly.util.CoverageMapFactoryEvoSuiteTest,class,11,6,1,0,15,15,6,6,1,0,0,0,12,73
org.jcvi.jillion.assembly.ca.asm.TestIndexedAsmFileContigDataStore,class,7,2,3,0,4,1,1,0,0,0,0,0,3,45
org.jcvi.jillion.core.util.JoinedStringBuilderEvoSuiteTest,class,5,6,1,0,8,15,6,6,1,0,0,0,0,68
org.jcvi.jillion.internal.trace.chromat.scf.SCFCodec,interface,2,3,1,0,0,3,3,0,0,0,0,0,0,44
org.jcvi.jillion.internal.fasta.aa.UnCommentedAminoAcidSequenceFastaRecord,class,2,24,1,1,22,23,10,7,0,5,0,3,4,140
org.jcvi.jillion.assembly.consed.phd.PhdUtilEvoSuiteTest,class,4,6,1,0,9,10,5,5,1,0,0,0,4,51
org.jcvi.jillion.assembly.util.consensus.AbstractConsensusCallerEvoSuiteTest,class,11,5,1,0,9,10,5,5,1,0,0,0,0,53
org.jcvi.jillion.assembly.consed.ace.MultipleAceContigVisitorEvoSuiteTest,class,11,10,1,0,11,45,10,10,1,0,0,0,0,105
org.jcvi.jillion.assembly.consed.ace.TestDefaultAceFileWriter,class,36,27,1,0,71,108,15,5,0,3,1,0,23,370
org.jcvi.jillion.trace.fastq.FastqFileParserEvoSuiteTest,class,10,25,1,0,13,120,16,16,1,0,0,0,17,204
org.jcvi.jillion.trace.sff.SffUtil,class,7,23,1,0,22,79,14,11,10,11,3,9,17,257
org.jcvi.jillion.trace.sff.SffFileParser,class,17,60,5,0,35,620,31,18,2,7,0,0,8,375
org.jcvi.jillion.internal.trace.chromat.abi.tag.Ab1LocalDate,class,2,19,1,0,8,0,7,7,0,1,0,0,1,78
org.jcvi.jillion.core.util.ObjectsUtilEvoSuiteTest,class,4,13,1,0,7,66,12,12,1,0,0,0,11,97
org.jcvi.jillion.fasta.nt.AbstractNucleotideFastaRecordVisitor,class,3,3,2,0,3,3,3,1,0,0,0,0,0,52
org.jcvi.jillion.assembly.consed.phd.TestSinglePhdWriter,class,7,4,2,0,12,3,3,3,0,0,0,0,1,67
org.jcvi.jillion.core.pos.PositionSequence,interface,3,1,1,0,0,0,1,0,0,0,0,0,0,25
org.jcvi.jillion.trace.sff.DefaultSffReadDataDecoder,enum,9,4,1,0,13,1,2,2,0,0,0,0,9,88
org.jcvi.jillion.assembly.tigr.tasm.TasmContigReadVisitor,interface,1,2,1,0,0,1,2,0,0,0,0,0,0,28
org.jcvi.jillion.assembly.consed.TestConsedUtil_Split0xNoGaps,class,8,8,1,0,35,1,7,5,0,4,0,0,42,275
org.jcvi.jillion.internal.assembly.util.DefaultSlice,class,10,29,1,0,20,0,13,12,0,4,1,2,1,133
org.jcvi.jillion.trace.chromat.EncodedByteData,class,2,18,1,0,8,1,7,6,1,1,0,0,7,147
org.jcvi.jillion.core.residue.nt.NucleotideSequence,interface,2,2,1,0,0,1,2,0,0,0,0,0,0,55
org.jcvi.jillion.assembly.clc.cas.consed.AbstractTestPhdAdaptedIterator,class,6,3,1,1,7,1,2,0,0,0,0,0,2,31
org.jcvi.jillion.fasta.qual.TestDefaultQualitySequenceFastaRecordWriter,class,11,10,1,0,20,24,9,9,0,2,0,0,5,157
org.jcvi.jillion.internal.trace.chromat.ztr.data.RunLengthEncodedData,enum,2,28,1,0,33,91,14,3,0,4,1,4,12,197
org.jcvi.jillion.core.util.JoinedStringBuilder,class,2,20,1,0,11,9,7,7,0,4,0,0,1,139
org.jcvi.jillion.assembly.util.CoverageMapBuilder,class,3,9,1,0,2,0,3,3,0,3,0,1,2,82
org.jcvi.jillion.core.residue.aa.TestCodonCreationMethods,class,7,11,1,0,16,0,10,10,1,3,0,0,13,104
org.jcvi.jillion.core.residue.nt.AllNucleotideUnitTests,class,16,0,1,0,0,0,0,0,0,0,0,0,0,49
org.jcvi.jillion.fasta.pos.PositionFastaRecord,class,4,16,1,0,5,2,8,8,0,3,0,0,2,90
