class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
com.eteks.sweethome3d.plugin.PluginManager,class,10,89,1,0,81,185,20,14,0,20,0,10,18,447
com.eteks.sweethome3d.junit.OBJWriterTest,class,17,28,2,0,42,10,4,3,0,0,0,0,3,170
com.eteks.sweethome3d.j3d.HomePieceOfFurniture3DEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
com.eteks.sweethome3d.plugin.PluginEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
com.eteks.sweethome3d.swing.PhotoPanel,class,18,155,5,0,220,227,19,4,0,39,0,6,79,1069
com.eteks.sweethome3d.model.ObserverCamera,class,4,35,2,0,36,112,20,17,0,5,0,1,6,268
com.eteks.sweethome3d.io.DefaultUserPreferencesEvoSuiteTest,class,6,18,1,0,10,45,10,10,1,0,0,0,0,121
com.eteks.sweethome3d.model.HomeLight,class,4,12,2,0,10,0,8,7,0,4,0,1,0,119
com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardStepsView,interface,2,1,1,0,0,0,1,1,0,0,0,0,0,31
com.eteks.sweethome3d.model.InterruptedRecorderException,class,1,2,4,0,0,1,2,2,0,1,0,1,0,39
com.eteks.sweethome3d.swing.ColorButtonEvoSuiteTest,class,5,8,1,0,13,21,7,7,1,0,0,0,0,61
com.eteks.sweethome3d.swing.ObserverCameraPanel,class,9,31,5,0,52,0,5,2,0,15,0,0,24,327
com.eteks.sweethome3d.swing.ModelPreviewComponentEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
com.eteks.sweethome3d.HomeFrameController,class,10,8,1,0,2,0,4,4,0,7,0,0,0,79
com.eteks.sweethome3d.applet.ViewerHelperEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,27
com.eteks.sweethome3d.model.SelectionEventEvoSuiteTest,class,5,2,1,0,3,1,2,2,1,0,0,0,0,26
com.eteks.sweethome3d.swing.NullableSpinnerEvoSuiteTest,class,6,12,1,0,14,55,11,11,1,0,0,0,0,95
com.eteks.sweethome3d.io.DefaultTexturesCatalogEvoSuiteTest,class,10,10,1,0,13,30,8,8,2,1,0,1,1,107
com.eteks.sweethome3d.tools.ExtensionsClassLoader,class,1,77,2,0,54,8,8,3,0,4,0,0,3,334
com.eteks.sweethome3d.viewcontroller.ViewFactory,interface,39,25,1,0,0,300,25,25,0,0,0,0,0,169
com.eteks.sweethome3d.swing.UnfocusableToolBarEvoSuiteTest,class,5,4,1,0,9,6,4,4,1,0,0,0,0,44
com.eteks.sweethome3d.model.CollectionEvent,class,2,5,1,0,0,0,5,5,0,3,0,0,0,68
com.eteks.sweethome3d.model.CatalogTextureEvoSuiteTest,class,11,13,1,0,15,78,13,13,1,0,0,0,0,140
com.eteks.sweethome3d.swing.SwingTools,class,7,163,2,0,130,977,28,21,21,10,0,3,63,711
com.eteks.sweethome3d.io.HomeURLContentEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,22
com.eteks.sweethome3d.swing.AutoCompleteTextField,class,1,17,8,0,20,8,4,3,0,1,0,0,1,96
com.eteks.sweethome3d.junit.HomeFurniturePanelTest,class,16,7,2,0,70,21,5,2,1,0,0,0,11,202
com.eteks.sweethome3d.swing.FileContentManager,class,8,107,1,1,50,1008,38,31,0,21,0,12,6,612
com.eteks.sweethome3d.viewcontroller.ObserverCameraController,class,10,50,1,0,50,122,24,22,0,13,0,0,10,286
com.eteks.sweethome3d.model.TextStyleEvoSuiteTest,class,5,8,1,0,12,28,8,8,1,0,0,0,0,93
com.eteks.sweethome3d.model.HomePieceOfFurnitureEvoSuiteTest,class,23,45,1,0,55,903,43,43,1,0,0,0,6,638
com.eteks.sweethome3d.swing.HomeFurniturePanelEvoSuiteTest,class,10,3,1,0,1,1,2,2,1,0,0,0,0,36
com.eteks.sweethome3d.swing.ControllerActionEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
com.eteks.sweethome3d.tools.OperatingSystem,class,1,46,1,0,31,78,10,8,9,4,0,4,24,230
com.eteks.sweethome3d.swing.WizardPane,class,5,42,5,0,59,0,6,2,0,6,0,0,11,264
com.eteks.sweethome3d.swing.TextureChoiceComponentEvoSuiteTest,class,9,4,1,0,5,3,3,3,1,0,0,0,0,41
com.eteks.sweethome3d.swing.PrintPreviewPanel,class,10,19,5,0,49,24,8,2,0,4,0,0,13,218
com.eteks.sweethome3d.swing.VisualTransferHandler,class,2,20,3,1,29,49,11,8,0,3,0,0,3,139
com.eteks.sweethome3d.j3d.DAELoader,class,53,370,3,0,126,204,22,8,0,56,0,0,12,1014
com.eteks.sweethome3d.viewcontroller.HomeController3D,class,26,159,3,0,141,767,54,43,0,22,0,0,49,677
com.eteks.sweethome3d.model.HomeApplicationEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
com.eteks.sweethome3d.io.DefaultTexturesCatalog,class,9,57,2,0,40,161,16,7,0,4,1,3,14,394
com.eteks.sweethome3d.swing.HelpPaneEvoSuiteTest,class,7,3,1,0,1,1,2,2,1,0,0,0,0,28
com.eteks.sweethome3d.applet.AppletContentManagerEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
com.eteks.sweethome3d.model.Label,class,6,35,1,0,14,73,22,21,0,9,0,2,2,233
com.eteks.sweethome3d.swing.ResourceActionEvoSuiteTest,class,9,15,1,0,13,66,12,12,1,0,0,0,2,132
com.eteks.sweethome3d.swing.NullableCheckBox,class,0,40,4,0,30,26,15,14,0,7,2,2,0,211
com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,class,16,52,1,0,32,69,19,17,0,10,0,0,2,251
