class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
dash.test.theEdge.reentrantClasses.Parent,class,4,4,1,0,0,1,2,2,0,2,1,0,0,36
dash.test.theEdge.ReentrantOfferingTest,class,4,4,2,0,7,6,4,3,0,0,0,0,0,69
dash.examples.buildConsumers.BuildMethodConsumer,class,4,1,1,0,0,0,1,1,0,0,0,0,0,27
dash.test.basics.obtain.BasicGoalTests,class,5,5,2,0,6,10,5,3,1,0,0,0,0,47
dash.examples.provider.TestProviderEvoSuiteTest,class,6,2,1,0,1,1,2,2,1,0,0,0,0,24
dash.examples.component.TestComponentEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
dash.test.basics.build.BasicGoalTests,class,7,6,2,0,9,15,6,4,1,0,0,0,0,62
dash.performance.sequential.consumers.MethodObtainedConsumer,class,5,1,1,0,0,0,1,1,0,2,2,0,0,35
dash.examples.component.IComponent,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,18
dash.providerFactory.ProviderFactory,class,3,7,1,0,2,1,3,3,3,3,2,3,1,46
dash.examples.buildConsumers.BuildFieldConsumer,class,3,0,1,0,0,0,0,0,0,1,1,0,0,24
dash.providerFactory.DefaultProvider,class,2,5,1,0,2,0,1,1,0,0,0,0,0,44
dash.examples.buildConsumers.ParentComponent,class,6,2,1,0,0,1,2,2,0,0,0,0,0,32
dash.test.theEdge.reentrantClasses.Child,class,2,0,1,0,0,0,0,0,0,2,2,0,0,25
dash.aspectj.DirectBindingTest,class,7,2,2,0,6,1,2,1,0,0,0,0,0,38
dash.examples.buildConsumers.ChildComponent,class,2,0,1,0,0,0,0,0,0,1,1,0,0,23
dash.examples.producerConsumer.MainEvoSuiteTest,class,6,4,1,0,4,3,3,3,1,0,0,0,0,34
dash.examples.obtainConsumers.ObtainFieldConsumerEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
dash.examples.buildConsumers.ChildComponentEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
dash.performance.sequential.consumers.AtomicConsumer,class,3,7,1,0,2,0,1,1,0,2,0,0,0,41
dash.examples.buildConsumers.ParentComponentEvoSuiteTest,class,5,3,1,0,2,3,3,3,1,0,0,0,0,27
dash.test.theEdge.inheritence.IFoo,interface,3,3,1,0,0,3,3,3,0,0,0,0,0,28
dash.examples.producerConsumer.Producer,class,3,1,1,0,1,0,1,1,0,1,0,0,0,26
dash.examples.component.SpecializedTestComponentEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
dash.providerFactory.ProviderFactoryEvoSuiteTest,class,8,6,1,0,5,6,4,4,1,0,0,0,3,48
dash.examples.component.TestComponent,class,1,0,1,1,0,0,0,0,0,0,0,0,0,18
dash.test.theEdge.reentrantClasses.GrandParent,class,4,4,1,0,0,1,2,2,0,1,0,0,0,34
dash.test.theEdge.inheritence.Foo,class,5,3,1,0,0,3,3,3,0,0,0,0,0,33
dash.DashException,class,0,4,4,0,0,6,4,4,0,1,0,1,0,75
dash.examples.producerConsumer.Consumer,interface,0,1,1,0,0,0,1,1,0,0,0,0,0,19
dash.examples.obtainConsumers.ObtainMethodConsumerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
dash.examples.producerConsumer.Main,class,6,7,1,0,4,4,4,1,1,1,0,0,0,49
dash.Provider,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,34
dash.examples.buildConsumers.BuildMethodConsumerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
dash.performance.sequential.consumers.FieldObtainedConsumer,class,4,1,1,0,0,0,1,1,0,2,2,0,0,33
dash.examples.obtainConsumers.ObtainFieldConsumer,class,3,0,1,0,0,0,0,0,0,1,1,0,0,24
dash.test.theEdge.inheritence.Bar,class,5,1,2,0,0,0,1,1,0,0,0,0,0,27
dash.examples.component.SpecializedTestComponent,class,1,0,2,0,0,0,0,0,0,0,0,0,0,18
dash.test.theEdge.InheritanceTest,class,5,3,2,0,7,3,3,2,0,0,0,0,0,41
dash.providerFactory.DefaultProviderEvoSuiteTest,class,6,3,1,0,2,1,2,2,1,0,0,0,0,29
dash.examples.obtainConsumers.ObtainMethodConsumer,class,4,1,1,0,0,0,1,1,0,0,0,0,0,27
dash.examples.offering.OfferField,class,3,0,1,0,0,0,0,0,0,3,3,0,0,28
dash.performance.sequential.consumers.Consumer,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,20
dash.ComponentProvider,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,22
dash.examples.producerConsumer.ProducerEvoSuiteTest,class,5,3,1,0,2,1,2,2,1,0,0,0,0,27
dash.performance.sequential.SequentialTiming,class,7,22,1,0,14,26,8,1,1,2,2,2,4,116
dash.examples.provider.TestProvider,class,3,1,1,0,0,0,1,1,0,0,0,0,0,24
dash.aspectj.OfferingMapBuilderTest,class,4,1,2,0,8,0,1,1,0,0,0,0,0,33
dash.examples.offering.OfferFieldEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
dash.performance.sequential.consumers.DirectConsumer,class,3,3,1,0,0,0,1,1,0,1,0,0,0,31
dash.examples.buildConsumers.BuildFieldConsumerEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
